                   MONTHLY CLIMATOLOGICAL SUMMARY for Jul 2017


NAME: Lake Echo, Nova Scotia                  
ELEV: 26 meters    LAT: 44-44.28 N    LONG: 063-22.66 W


                   TEMPERATURE (C), RAIN (cm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   14.9   16.9  17:00   13.4  09:40    3.5    0.0   1.60    0.1    9.7  09:20    177
 02   17.1   20.5  19:30   13.6  00:15    1.2    0.0   3.94    2.0   27.4  11:55    193
 03   19.1   25.0  15:05   13.3  02:45    0.0    0.8   0.00    1.8   25.7  13:10    186
 04   19.3   25.4  14:10   15.2  00:05    0.0    1.0   0.18    1.0   20.9  09:45    312
 05   18.1   23.3  16:45   12.8  06:20    0.2    0.0   0.02    1.5   20.9  17:45    197
 06   17.8   23.8  12:55   10.9  05:50    0.6    0.0   0.00    3.9   33.8  10:55    204
 07   18.2   22.3  13:40   14.1  05:00    0.2    0.0   0.02    2.0   22.5  14:10    192
 08   20.4   25.5  19:20   17.9  00:05    0.0    2.1   2.96    1.1   19.3  15:45    329
 09   20.5   26.0  19:15   15.8  08:35    0.0    2.1   0.00    2.3   20.9  02:10    205
 10   20.3   26.4  14:35   13.9  06:30    0.0    2.0   0.00    2.0   24.1  16:20    194
 11   18.2   24.3  15:50   13.9  06:50    0.2    0.0   0.00    1.6   20.9  12:50    185
 12   20.8   26.0  13:35   17.1  00:05    0.0    2.5   0.00    0.7   12.9  03:55    202
 13   17.3   20.0  10:45   12.3  23:55    1.0    0.0   0.02    1.8   22.5  15:35     12
 14   15.9   22.1  12:05    9.3  06:25    2.4    0.0   0.02    0.8   16.1  14:10    131
 15   17.1   22.4  15:15   10.9  02:20    1.2    0.0   0.00    1.0   16.1  11:45    158
 16   19.1   23.8  16:10   15.8  23:00    0.0    0.8   0.00    1.4   19.3  14:50    182
 17   18.4   24.1  12:40   14.9  06:15    0.0    0.1   0.00    1.0   16.1  18:35    172
 18   18.7   22.7  18:45   16.6  02:00    0.0    0.3   0.02    0.5   14.5  19:00    183
 19   20.8   26.6  15:25   17.3  00:20    0.0    2.5   0.00    1.7   22.5  16:35    196
 20   22.8   29.3  18:40   17.4  03:30    0.0    4.5   0.00    0.8   16.1  15:20    200
 21   23.7   30.7  17:05   17.5  04:40    0.0    5.4   0.00    1.3   22.5  15:55    271
 22   21.0   24.7  15:25   15.8  23:25    0.0    2.7   0.12    3.6   33.8  14:55    337
 23   17.9   23.4  16:30   11.1  06:15    0.5    0.0   0.00    1.9   16.1  17:15    358
 24   16.9   23.9  12:30    9.6  04:55    1.4    0.0   0.28    0.6   14.5  12:40    193
 25   14.9   17.7  17:30   12.9  04:45    3.5    0.0   0.80    2.9   20.9  10:40     32
 26   16.9   22.8  15:15   11.4  04:00    1.5    0.0   0.02    1.3   17.7  16:25    161
 27   15.2   20.8  12:30    9.0  06:15    3.2    0.0   0.00    2.0   20.9  14:10    193
 28   17.3   20.1  13:00   15.3  07:05    1.1    0.0   0.16    2.3   25.7  12:35    195
 29   18.4   24.1  12:55   16.3  06:10    0.0    0.1   0.00    0.7   19.3  14:10    186
 30   19.8   25.1  17:00   13.2  00:00    0.0    1.5   0.00    3.1   27.4  11:15     17
 31   19.7   28.1  14:40   10.8  06:00    0.0    1.4   0.00    2.2   32.2  15:40    220
---------------------------------------------------------------------------------------
      18.6   30.7     21    9.0     27   21.6   29.6  10.16    1.6   33.8     06    201
    
