                   MONTHLY CLIMATOLOGICAL SUMMARY for Mar 2018


NAME: Lake Echo, Nova Scotia                  
ELEV: 26 meters    LAT: 44-44.28 N    LONG: 063-22.66 W


                   TEMPERATURE (C), RAIN (cm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01    1.3    2.9  13:40   -0.1  03:35   17.0    0.0   0.00    4.4   27.4  12:00    110
 02    3.4    7.2  14:00    0.1  07:00   14.9    0.0   0.08    6.7   35.4  08:45     70
 03    4.9    9.8  13:45    2.1  05:00   13.4    0.0   0.00   13.8   48.3  03:50     41
 04    2.8    4.3  16:25    1.2  00:00   15.6    0.0   0.00   12.4   37.0  07:40     32
 05    2.6    6.4  13:35    0.4  04:35   15.8    0.0   0.00   17.0   48.3  16:45     22
 06    1.8    5.0  14:15   -0.2  00:00   16.6    0.0   0.00   18.3   45.1  08:45     16
 07    2.1    5.9  15:20   -0.4  01:15   16.2    0.0   0.00    7.9   29.0  08:35     40
 08    1.9    4.5  21:10    0.6  09:00   16.5    0.0   1.34    8.9   53.1  14:20     87
 09    1.7    3.9  11:50    0.2  02:45   16.7    0.0   0.60    2.7   30.6  21:50    352
 10    1.7    4.1  15:50    0.4  20:20   16.6    0.0   1.18    6.0   35.4  12:55    212
 11    1.4    4.1  16:20    0.0  22:10   16.9    0.0   0.08    4.2   33.8  16:25    321
 12    1.2    2.7  12:10   -0.6  00:00   17.1    0.0   0.00    8.3   29.0  11:30      1
 13    0.7    2.4  11:40   -1.6  05:25   17.7    0.0   0.64    9.0   57.9  22:00     59
 14    3.9    5.6  15:10    2.2  00:05   14.4    0.0   1.24   14.5   64.4  15:10    202
 15    3.1    5.1  14:05    1.0  05:15   15.2    0.0   0.20    7.5   41.8  12:50    219
 16    1.8    4.1  15:45   -0.2  23:40   16.5    0.0   0.00    6.2   30.6  12:05    272
 17   -4.5   -0.2  00:05   -7.9  23:20   22.8    0.0   0.00    8.5   33.8  10:25    308
 18   -4.9    0.2  16:45   -9.2  03:20   23.2    0.0   0.00    7.1   30.6  12:45    314
 19   -4.0    0.4  16:25   -8.0  07:30   22.3    0.0   0.00    6.0   35.4  15:45    293
 20   -1.6    3.4  16:30   -4.9  06:50   20.0    0.0   0.00    4.9   24.1  13:35    309
 21   -0.6    6.6  16:10   -7.4  07:15   19.0    0.0   0.00    4.9   27.4  20:05     35
 22    1.9    4.5  19:30   -0.2  04:20   16.4    0.0   2.00    8.1   32.2  13:05     40
 23    1.4    3.2  00:05    0.2  06:05   17.0    0.0   0.26    8.6   30.6  14:20    344
 24    1.3    3.6  14:25    0.2  06:25   17.0    0.0   0.00   12.6   40.2  13:20      5
 25   -0.4    1.1  12:20   -3.1  23:45   18.8    0.0   0.00   16.7   45.1  15:40     24
 26   -0.1    5.5  16:15   -4.1  07:15   18.4    0.0   0.00    8.5   32.2  17:05     25
 27    3.9   13.2  17:05   -4.5  06:50   14.4    0.0   0.00    7.5   35.4  14:00     43
 28    5.1    9.0  15:05    2.7  23:35   13.2    0.0   0.36    4.6   25.7  20:45      4
 29    4.6   10.3  16:30   -0.1  00:00   13.8    0.0   0.00    7.6   29.0  03:25    337
 30    5.1   10.3  16:30   -0.8  01:40   13.3    0.0   0.40    3.0   35.4  16:25    175
 31    5.5    8.0  17:10   -2.1  23:55   12.9    0.0   0.06    7.2   37.0  13:45    322
---------------------------------------------------------------------------------------
       1.6   13.2     27   -9.2     18  519.6    0.0   8.44    8.5   64.4     14     13
    
