                   MONTHLY CLIMATOLOGICAL SUMMARY for Apr 2022


NAME: Lake Echo, Nova Scotia                  
ELEV: 26 meters    LAT: 44-44.28 N    LONG: 063-22.66 W


                   TEMPERATURE (C), RAIN (cm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01    8.0   11.6  13:16    2.7  00:02   10.3    0.0   0.10    4.0   32.2  08:56    194
 02    4.7    8.1  00:08    2.3  23:58   13.6    0.0   0.16    7.7   33.8  10:43    313
 03    3.7   10.4  14:38   -2.0  06:21   14.6    0.0   0.00    2.3   17.7  16:01    293
 04    0.6    1.8  04:05   -0.9  23:30   17.7    0.0   0.54   10.6   48.3  19:04      2
 05    3.0    9.8  17:16   -2.2  06:58   15.4    0.0   0.02    4.9   29.0  14:15    319
 06    2.9   12.3  15:27   -4.3  06:49   15.5    0.0   0.00    2.4   22.5  15:03    336
 07    3.5   12.1  16:31   -3.6  07:23   14.8    0.0   0.00    4.0   29.0  12:57     19
 08    3.2    7.0  23:00   -1.1  00:11   15.1    0.0   0.28    6.2   37.0  16:52    131
 09    7.4   13.7  13:35    2.9  23:58   11.0    0.0   0.22    1.3   25.7  00:01    161
 10    4.6    7.1  15:42    0.8  02:33   13.7    0.0   1.14    1.5   19.3  23:28    342
 11    6.2   12.5  16:38    1.5  01:08   12.1    0.0   0.02    9.4   45.1  13:20    339
 12    5.5   13.2  11:30   -1.4  06:33   12.8    0.0   0.02    1.5   17.7  14:22    169
 13    8.5   13.8  15:38    1.5  06:45    9.9    0.0   0.02    4.7   33.8  14:17    331
 14    6.5   12.2  12:03    3.9  07:02   11.9    0.0   0.08    1.6   16.1  16:17    149
 15    5.4    6.8  20:27    4.6  08:22   13.0    0.0   0.66    3.7   27.4  09:57    122
 16    8.1   15.7  12:01   -0.1  05:10   10.2    0.0   0.02    3.6   35.4  14:35    209
 17    8.2   12.2  13:57    5.1  21:19   10.1    0.0   0.34    4.1   32.2  14:03    285
 18    6.2   12.6  17:27    1.2  06:48   12.1    0.0   0.00    5.3   33.8  10:00    327
 19    4.4    9.3  23:49    0.4  06:35   14.0    0.0   2.38    8.1   41.8  11:57    134
 20    8.0   12.3  15:09    4.3  06:45   10.4    0.0   0.50    4.9   32.2  16:54    246
 21    5.1   11.1  12:50   -1.7  06:19   13.2    0.0   0.00    3.0   29.0  15:05    183
 22    7.3   15.1  14:48    3.7  01:36   11.1    0.0   0.68    2.5   20.9  15:27    169
 23    5.0    9.3  17:19   -0.2  23:52   13.4    0.0   0.00    6.8   29.0  09:08    348
 24    2.8    6.4  12:53   -1.3  02:19   15.5    0.0   0.00   15.1   57.9  14:47    344
 25    7.8   16.5  17:58    3.0  01:47   10.6    0.0   0.00    8.2   40.2  00:07     15
 26    7.4   11.9  13:46    2.6  06:31   11.0    0.0   0.00    2.4   22.5  12:42    161
 27    6.4    8.5  15:16    5.2  00:10   11.9    0.0   1.14    2.7   17.7  18:19    143
 28    5.5    7.3  15:02    4.3  03:14   12.9    0.0   0.06    2.6   22.5  10:13    153
 29    5.2    7.3  14:26    4.0  05:34   13.1    0.0   0.74    2.5   22.5  15:27     12
 30    4.7    8.2  13:26    1.8  23:42   13.6    0.0   0.08   10.0   35.4  16:10    354
---------------------------------------------------------------------------------------
       5.5   16.5     25   -4.3     06  384.2    0.0   9.20    4.9   57.9     24    347
    
