                   MONTHLY CLIMATOLOGICAL SUMMARY for May 2018


NAME: Lake Echo, Nova Scotia                  
ELEV: 26 meters    LAT: 44-44.28 N    LONG: 063-22.66 W


                   TEMPERATURE (C), RAIN (cm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01    6.5    9.0  13:55    4.6  06:30   11.8    0.0   0.20    0.8   12.9  14:10    165
 02   10.8   18.2  18:45    2.4  06:30    7.5    0.0   0.00    2.2   22.5  15:00    181
 03   12.3   17.0  00:20    6.7  00:00    6.0    0.0   0.38    5.4   29.0  12:15      7
 04    7.3   10.8  17:30    5.2  02:50   11.0    0.0   0.34    1.8   22.5  00:25    148
 05   13.5   19.4  17:55    5.9  00:10    4.9    0.0   0.14    9.0   54.7  09:55    270
 06   12.5   19.7  12:30    7.1  06:10    5.9    0.0   0.00    3.4   24.1  12:35    170
 07   10.4   15.4  18:35    6.4  00:00    7.9    0.0   0.88    6.2   32.2  11:05      2
 08    8.1   13.5  17:45    0.5  06:20   10.3    0.0   0.00    3.5   25.7  14:10    192
 09   11.1   19.6  14:00    2.2  05:40    7.2    0.0   0.00    1.8   24.1  22:10    167
 10    8.6   11.1  00:00    6.2  04:45    9.7    0.0   0.58    2.7   30.6  08:50     94
 11   13.0   19.3  13:15    8.1  03:55    5.3    0.0   0.02    6.9   32.2  12:50    289
 12    7.2   13.4  14:20    0.0  05:50   11.1    0.0   0.00    4.7   37.0  15:00    256
 13   10.0   18.1  13:15    0.2  05:25    8.4    0.0   0.00    3.1   27.4  16:20    198
 14    9.4   15.7  15:35    0.9  05:35    8.9    0.0   0.00    4.3   29.0  19:25    192
 15   10.4   13.6  13:30    6.0  05:20    8.0    0.0   0.06    4.1   30.6  19:35    192
 16    9.2   13.4  13:10    5.2  23:00    9.2    0.0   0.02    5.9   30.6  02:05     29
 17   11.9   20.9  16:30    5.9  03:45    6.4    0.0   0.00    3.5   25.7  18:05      2
 18   10.6   15.8  17:10    5.1  00:00    7.7    0.0   0.00    4.8   30.6  11:50    354
 19    9.7   16.3  15:05    1.5  05:45    8.6    0.0   0.00    3.8   32.2  13:15    198
 20   14.3   17.8  16:35    9.4  00:05    4.0    0.0   3.10    4.8   30.6  03:45    201
 21   15.5   22.2  18:50    6.8  06:25    2.8    0.0   0.00    5.1   38.6  16:10    260
 22   11.1   15.7  16:50    2.9  05:55    7.2    0.0   0.00    3.4   35.4  16:50    195
 23   11.6   18.7  14:20    6.2  00:00    6.7    0.0   0.00    1.8   22.5  23:10    344
 24    8.8   16.1  19:05    3.1  06:25    9.5    0.0   0.04    4.0   24.1  12:40    340
 25   10.7   16.7  18:20    6.8  04:30    7.6    0.0   0.42    2.0   19.3  06:55    173
 26   12.3   18.9  12:25    5.4  00:00    6.1    0.0   0.04    3.4   33.8  18:15    355
 27    8.3   15.4  12:55    2.7  06:10   10.0    0.0   0.00    3.8   27.4  11:20     59
 28    9.7   15.7  16:15    2.3  03:05    8.7    0.0   0.00    3.2   25.7  13:30    130
 29   14.8   22.3  15:00    9.7  03:15    3.5    0.0   0.02    5.0   35.4  15:15    350
 30   13.2   19.6  18:15    4.7  05:45    5.2    0.0   0.00    5.9   32.2  15:10    350
 31   16.6   28.2  14:50    4.0  05:40    1.8    0.0   0.00    1.5   19.3  15:50    248
---------------------------------------------------------------------------------------
      11.0   28.2     31    0.0     12  228.9    0.0   6.24    3.9   54.7     05    274
    
