                   MONTHLY CLIMATOLOGICAL SUMMARY for Feb 2021


NAME: Lake Echo, Nova Scotia                  
ELEV: 26 meters    LAT: 44-44.28 N    LONG: 063-22.66 W


                   TEMPERATURE (C), RAIN (cm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   -2.2    1.6  15:42   -3.6  07:32   20.5    0.0   0.00    3.3   17.7  11:59     23
 02    2.5   10.4  23:44   -2.6  00:00   15.8    0.0   3.02    7.2   43.5  12:11     89
 03    6.8   10.3  00:03    2.7  22:09   11.5    0.0   1.34    2.0   30.6  12:59    166
 04    2.2    4.1  00:54    0.5  23:02   16.1    0.0   0.10    0.6   11.3  00:49    316
 05    1.2    3.4  15:05    0.1  04:42   17.1    0.0   0.12    1.3   19.3  10:37    300
 06    4.5    7.8  14:56   -0.7  23:02   13.9    0.0   1.48    5.2   38.6  13:09    272
 07   -1.7    0.8  00:22   -3.3  21:44   20.0    0.0   0.00    3.4   30.6  23:54    356
 08   -2.6    0.1  13:59   -7.0  23:58   20.9    0.0   0.02   13.3   69.2  05:17    341
 09   -6.7   -1.8  15:23  -10.4  07:09   25.0    0.0   0.00    4.4   24.1  11:55    319
 10   -8.3   -4.6  15:43  -12.2  23:55   26.6    0.0   0.00    4.6   33.8  13:12    338
 11   -9.7   -4.9  16:13  -14.0  04:09   28.1    0.0   0.00    3.3   29.0  12:29    315
 12   -8.2   -2.8  15:12  -13.8  05:26   26.5    0.0   0.00    3.5   27.4  15:54    332
 13   -6.1   -2.6  13:41  -11.9  23:26   24.4    0.0   0.00    2.9   24.1  10:28    331
 14   -5.4   -0.9  14:49  -12.3  02:02   23.7    0.0   0.00    0.9   12.9  12:10    123
 15   -2.4    2.1  15:16   -5.8  05:17   20.7    0.0   0.00    2.0   16.1  09:00     15
 16    0.4    7.7  23:54   -2.6  06:51   17.9    0.0   0.74    2.2   22.5  16:10    121
 17   -0.3    7.8  00:05   -5.8  23:54   18.6    0.0   0.00    7.3   33.8  14:09    314
 18   -6.7   -3.7  15:03  -10.3  23:12   25.1    0.0   0.00    3.5   29.0  13:51    330
 19   -5.1   -0.8  14:09   -9.4  00:00   23.4    0.0   0.00    1.0   11.3  15:45      7
 20   -5.3   -3.4  14:50   -7.3  06:47   23.7    0.0   0.00    6.5   24.1  13:59      6
 21   -5.5   -1.9  16:17  -10.1  23:46   23.8    0.0   0.00    6.3   38.6  12:05    343
 22   -4.7    0.8  13:54  -15.2  05:35   23.0    0.0   0.00    1.7   19.3  13:09    279
 23    2.7    5.0  06:41   -0.1  23:35   15.6    0.0   1.20    5.0   29.0  04:39    280
 24    1.9    6.1  15:20   -1.3  19:50   16.4    0.0   0.00    3.6   27.4  15:47    323
 25    2.0    7.8  11:37   -4.4  23:59   16.3    0.0   0.48    7.4   38.6  13:52    306
 26   -7.2   -4.4  00:00  -11.3  00:00   25.6    0.0   0.00    8.2   33.8  04:44    318
 27   -4.2    3.9  23:56  -14.6  06:59   22.5    0.0   0.68    2.9   29.0  13:45    158
 28    3.3    6.5  16:01   -3.7  23:59   15.1    0.0   0.66    9.1   46.7  10:02    327
---------------------------------------------------------------------------------------
      -2.3   10.4     02  -15.2     22  578.0    0.0   9.84    4.4   69.2     08    334
    
