                   MONTHLY CLIMATOLOGICAL SUMMARY for Jan 2021


NAME: Lake Echo, Nova Scotia                  
ELEV: 26 meters    LAT: 44-44.28 N    LONG: 063-22.66 W


                   TEMPERATURE (C), RAIN (cm), WIND SPEED (km/h)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   -1.8    2.6  15:30   -5.6  23:47   20.2    0.0   0.00    3.1   22.5  09:47    328
 02   -1.4    1.4  13:53   -5.7  00:54   19.7    0.0   0.00    5.6   48.3  21:39     25
 03   -1.1   -0.2  03:44   -2.1  22:20   19.4    0.0   0.00    8.6   38.6  01:17    357
 04   -0.0    1.4  23:28   -2.0  00:00   18.3    0.0   0.08    5.2   24.1  23:19     30
 05    1.2    2.2  11:00    0.1  23:48   17.1    0.0   0.30    8.5   33.8  18:30     29
 06    1.6    2.9  12:28    0.2  00:00   16.8    0.0   0.10   15.2   40.2  17:06     14
 07    0.9    1.4  12:11    0.1  21:31   17.5    0.0   0.04   13.5   41.8  10:33    341
 08   -2.0    0.2  00:00   -3.5  17:20   20.4    0.0   0.00    7.3   33.8  00:00    331
 09   -1.8    1.4  15:00   -4.9  06:20   20.1    0.0   0.00    6.0   25.7  15:05      3
 10   -1.3   -0.3  05:51   -5.3  23:59   19.6    0.0   0.00   11.8   43.5  12:15    354
 11   -3.6    4.3  15:20   -9.5  07:36   22.0    0.0   0.00    0.6   12.9  15:38    312
 12   -0.2    6.3  13:14   -3.6  06:06   18.5    0.0   0.00    2.6   22.5  20:44    340
 13   -1.9    3.2  14:38   -5.4  08:28   20.3    0.0   0.00    1.9   19.3  00:51    354
 14    0.9    4.7  11:40   -2.9  00:00   17.4    0.0   0.28    0.6   12.9  12:24    134
 15    0.1    1.9  12:32   -3.8  23:59   18.2    0.0   0.04    4.8   25.7  12:33      9
 16   -1.0    3.6  23:36   -5.8  03:18   19.3    0.0   0.56    3.7   41.8  23:10    128
 17    4.7    6.6  05:18    3.2  16:19   13.6    0.0   3.14    6.7   48.3  13:53    216
 18    3.4    6.1  13:12    0.9  23:46   14.9    0.0   0.02    3.5   30.6  12:51    237
 19   -3.0    0.9  00:00   -6.1  23:55   21.3    0.0   0.00    5.9   25.7  13:15    317
 20   -5.6    0.4  14:29  -10.7  08:13   24.0    0.0   0.00    1.1   16.1  15:12    327
 21   -7.2   -1.4  14:08  -13.6  07:24   25.5    0.0   0.00    1.0   14.5  14:57    304
 22   -3.5    0.1  13:02   -9.3  00:00   21.8    0.0   0.00    2.4   14.5  11:24     33
 23   -6.2   -0.4  13:18  -13.9  08:01   24.5    0.0   0.00    0.6   14.5  21:02    312
 24   -6.2   -0.9  23:59  -11.0  02:21   24.5    0.0   0.00    2.8   20.9  14:35    331
 25   -0.8    0.2  12:44   -2.2  07:42   19.1    0.0   0.00    7.0   30.6  11:58    327
 26    0.3    3.1  14:30   -1.5  07:54   18.0    0.0   0.20    7.0   32.2  11:30    344
 27   -0.7    2.2  14:26   -4.4  07:25   19.1    0.0   0.02    5.5   27.4  16:10     14
 28   -2.5    1.1  12:02   -6.1  05:27   20.8    0.0   0.00    2.5   17.7  00:55     10
 29   -3.5   -2.2  12:45   -5.5  07:57   21.8    0.0   0.00    9.5   33.8  15:29     16
 30   -5.8   -2.6  00:00  -12.1  23:56   24.2    0.0   0.00    9.9   35.4  03:36    351
 31   -5.1   -0.3  14:54  -13.4  01:47   23.4    0.0   0.00    5.7   29.0  13:00    351
---------------------------------------------------------------------------------------
      -1.7    6.6     17  -13.9     23  621.2    0.0   4.78    5.5   48.3     02    355
    
