                   MONTHLY CLIMATOLOGICAL SUMMARY for Jun 2011


NAME: Federal Way, Washington                  
ELEV: 365 feet    LAT: 47-18.60 N    LONG: 122-21.60 W


                   TEMPERATURE (F), RAIN (in), WIND SPEED (mph)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   54.0   62.2  17:20   49.9  06:05   11.0    0.0   0.09    0.9    9.0  09:30    204
 02   54.5   62.3  14:45   47.4  05:30   10.5    0.0   0.07    2.0   16.0  09:25    223
 03   57.3   66.6  14:40   45.6  06:05    7.7    0.0   0.00    1.1   20.0  17:05      7
 04   61.6   72.1  16:15   49.1  05:50    3.4    0.0   0.00    1.2   15.0  16:45      1
 05   63.3   72.5  18:30   51.4  05:50    1.7    0.0   0.00    0.2    8.0  07:55     41
 06   60.4   72.8  17:15   51.9  04:55    4.6    0.0   0.00    0.8   13.0  18:15    241
 07   54.7   61.6  14:40   50.0  17:25   10.3    0.0   0.10    2.4   20.0  09:10    223
 08   54.4   62.7  15:40   49.9  04:25   10.6    0.0   0.00    1.2   11.0  01:15    206
 09   59.2   68.9  16:35   50.2  04:50    5.8    0.0   0.00    0.3    8.0  14:30    299
 10   56.7   66.2  17:15   52.3  05:15    8.3    0.0   0.00    0.4    9.0  15:25    242
 11   57.0   63.4  15:10   51.3  05:30    8.0    0.0   0.00    0.2    9.0  13:35    345
 12   58.4   70.2  14:40   47.9  05:30    6.6    0.0   0.00    0.5   12.0  14:55    271
 13   57.9   67.3  14:50   51.8  02:55    7.1    0.0   0.08    1.9   23.0  16:00    235
 14   55.9   62.9  15:25   50.7  04:10    9.1    0.0   0.00    1.0   12.0  14:30    234
 15   54.5   63.9  16:40   47.2  05:35   10.5    0.0   0.03    0.7    8.0  00:10    220
 16   56.5   70.3  15:35   43.8  05:35    8.5    0.0   0.00    0.6   11.0  15:45    256
 17   58.6   70.7  16:55   44.8  05:20    6.4    0.0   0.00    0.4    9.0  14:30    306
 18   54.6   57.5  00:05   52.3  07:00   10.4    0.0   0.41    0.7    9.0  06:00    212
 19   56.0   62.5  16:55   51.1  06:00    9.0    0.0   0.01    0.6   11.0  15:00    222
 20   60.1   67.5  16:20   53.6  06:10    4.9    0.0   0.00    0.1    6.0  12:20    329
 21   65.4   79.0  17:15   51.7  05:55    0.0    0.4   0.00    0.3    8.0  16:05    336
 22   58.3   67.2  18:05   52.5  23:40    6.7    0.0   0.00    0.6   11.0  19:50    247
 23   57.9   67.8  17:00   50.2  07:00    7.1    0.0   0.01    1.6   12.0  14:15    231
 24   57.1   67.6  14:50   51.2  06:10    7.9    0.0   0.17    0.7   11.0  11:30    236
 25   57.3   67.5  15:25   49.7  05:50    7.7    0.0   0.00    0.5   11.0  19:15    352
 26   60.6   71.0  16:20   47.6  05:55    4.4    0.0   0.00    0.3    8.0  10:05      7
 27   62.6   68.5  14:55   57.0  04:35    2.4    0.0   0.01    0.0    7.0  14:00    308
 28   63.1   73.1  12:35   57.3  03:10    1.9    0.0   0.00    0.4    9.0  20:30    248
 29   59.5   65.0  17:00   54.3  23:35    5.5    0.0   0.01    1.8   18.0  23:40    232
 30   58.0   66.4  16:45   52.3  06:45    7.0    0.0   0.00    1.6   17.0  15:30    228
---------------------------------------------------------------------------------------
      58.2   79.0     21   43.8     16  204.8    0.4   0.99    0.8   23.0     13    239
    
