                   MONTHLY CLIMATOLOGICAL SUMMARY for Nov 2011


NAME: Federal Way, Washington                  
ELEV: 365 feet    LAT: 47-18.60 N    LONG: 122-21.60 W


                   TEMPERATURE (F), RAIN (in), WIND SPEED (mph)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   42.2   52.3  13:55   33.9  07:35   22.8    0.0   0.00    0.1    7.0  14:20    330
 02   41.2   52.2  17:00   30.3  07:55   23.8    0.0   0.46    1.3   22.0  18:00    210
 03   43.7   51.9  12:50   38.0  23:45   21.3    0.0   0.00    0.8   11.0  00:05    205
 04   38.7   43.9  15:55   33.6  05:50   26.3    0.0   0.04    0.1    6.0  17:05    199
 05   40.5   51.1  13:40   34.5  00:35   24.5    0.0   0.00    0.1    6.0  12:00    315
 06   38.6   49.0  13:30   29.7  07:30   26.4    0.0   0.01    0.1    7.0  11:00    324
 07   43.9   49.2  14:20   37.7  07:30   21.1    0.0   0.00    1.2   11.0  15:30    209
 08   47.1   56.2  14:00   41.4  07:35   17.9    0.0   0.00    0.3    7.0  01:50    207
 09   50.0   62.1  13:45   44.1  22:50   15.0    0.0   0.01    0.2    6.0  11:00    219
 10   47.5   61.5  14:20   37.9  07:40   17.5    0.0   0.00    0.2    7.0  11:05    221
 11   42.5   48.9  11:05   36.6  02:40   22.5    0.0   0.20    1.8   19.0  14:10    217
 12   40.2   47.5  22:15   32.1  06:10   24.8    0.0   0.10    2.4   21.0  20:55    204
 13   45.6   48.5  13:10   41.0  05:05   19.4    0.0   0.01    2.8   19.0  09:15    216
 14   42.7   47.5  12:40   36.1  23:25   22.3    0.0   0.00    1.4   15.0  02:50    220
 15   38.4   47.5  13:50   31.9  23:40   26.6    0.0   0.00    0.4    7.0  00:40    208
 16   41.1   52.3  20:00   30.8  01:20   23.9    0.0   0.50    2.0   20.0  23:35    212
 17   39.8   46.7  00:15   35.3  22:45   25.2    0.0   0.18    3.1   23.0  01:05    219
 18   36.0   39.6  13:35   32.8  23:25   29.0    0.0   0.00    0.6   12.0  01:20    219
 19   34.9   40.1  15:10   29.2  23:45   30.1    0.0   0.00    0.1    6.0  09:50     56
 20   32.5   39.7  12:35   24.7  06:25   32.5    0.0   0.01    0.2    7.0  13:40    201
 21   42.7   48.7  22:20   32.8  02:25   22.3    0.0   0.34    3.9   21.0  21:45    202
 22   45.7   54.6  00:00   41.0  17:40   19.3    0.0   1.69    3.9   22.0  06:00    204
 23   45.5   54.5  00:05   38.4  23:10   19.5    0.0   0.52    2.8   20.0  04:25    211
 24   40.8   44.6  15:45   36.3  01:30   24.2    0.0   0.30    3.2   26.0  10:35    207
 25   41.4   48.9  12:50   35.9  08:00   23.6    0.0   0.00    1.1   23.0  02:20    226
 26   44.3   49.5  13:15   40.1  02:05   20.7    0.0   0.02    0.0    5.0  00:05    221
 27   47.9   58.6  07:45   43.2  20:50   17.1    0.0   0.39    2.4   18.0  07:45    210
 28   40.9   45.5  12:50   35.2  21:20   24.1    0.0   0.00    0.0    5.0  00:10    205
 29   38.6   42.9  16:40   33.6  07:25   26.4    0.0   0.10    1.6   15.0  13:40    204
 30   42.1   44.6  15:10   36.5  00:00   22.9    0.0   0.00    0.4    8.0  07:40     52
---------------------------------------------------------------------------------------
      41.9   62.1     09   24.7     20  693.3    0.0   4.88    1.3   26.0     24    210
    
