                   MONTHLY CLIMATOLOGICAL SUMMARY for Mar 2012


NAME: Federal Way, Washington                  
ELEV: 365 feet    LAT: 47-18.60 N    LONG: 122-21.60 W


                   TEMPERATURE (F), RAIN (in), WIND SPEED (mph)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   37.9   43.2  15:40   32.9  03:10   27.1    0.0   0.00    1.1   11.0  00:15    217
 02   41.3   44.4  23:55   37.6  00:40   23.7    0.0   0.08    2.3   13.0  11:20    208
 03   48.1   52.6  12:50   44.4  00:05   16.9    0.0   0.01    3.2   19.0  13:30    230
 04   47.1   52.2  15:05   44.4  06:20   17.9    0.0   0.00    2.4   14.0  14:45    230
 05   42.3   45.6  05:45   34.0  00:00   22.7    0.0   0.25    3.5   28.0  14:05    232
 06   37.1   45.9  13:20   30.8  05:15   27.9    0.0   0.02    0.6   12.0  12:00    351
 07   38.0   47.3  12:30   27.4  06:45   27.0    0.0   0.00    0.2    8.0  12:00    334
 08   45.5   62.3  15:55   31.1  06:20   19.5    0.0   0.00    0.4   14.0  20:50    252
 09   44.7   49.8  10:55   39.0  03:40   20.3    0.0   0.03    0.4   12.0  10:20    221
 10   44.3   45.4  06:15   43.1  00:00   20.7    0.0   0.30    1.5   15.0  02:50    220
 11   39.0   43.3  14:30   35.9  15:15   26.0    0.0   0.40    2.5   16.0  14:45    216
 12   42.0   47.6  13:25   34.8  00:00   23.0    0.0   0.55    5.1   26.0  06:20    207
 13   35.5   41.9  14:55   32.4  03:00   29.5    0.0   0.23    2.7   19.0  13:35    209
 14   39.9   46.1  14:30   34.3  04:05   25.1    0.0   0.25    2.1   20.0  12:40    206
 15   46.7   54.3  15:05   41.8  00:00   18.3    0.0   0.77    3.8   26.0  08:20    209
 16   42.8   50.5  14:40   39.1  07:05   22.2    0.0   0.23    2.0   19.0  08:05    216
 17   40.8   51.2  14:55   33.2  08:00   24.2    0.0   0.46    1.8   15.0  01:30    221
 18   37.7   42.9  14:50   32.0  00:00   27.3    0.0   0.09    0.5   13.0  16:45    222
 19   37.8   44.8  15:40   29.2  05:55   27.2    0.0   0.04    1.1   12.0  16:35    208
 20   40.5   45.8  04:20   35.8  22:30   24.5    0.0   0.29    3.3   31.0  08:25    227
 21   39.9   46.4  14:20   34.6  07:15   25.1    0.0   0.05    1.1   12.0  00:20    203
 22   40.6   50.3  15:00   32.8  07:20   24.4    0.0   0.24    0.8   10.0  12:55    208
 23   42.5   54.2  16:00   30.6  07:25   22.5    0.0   0.00    0.4    9.0  14:20    346
 24   45.4   55.8  15:00   38.1  06:10   19.6    0.0   0.00    0.9   13.0  14:05    353
 25   45.6   54.9  13:10   35.7  07:25   19.4    0.0   0.00    0.5   18.0  22:55    333
 26   47.0   56.3  16:20   42.4  07:05   18.0    0.0   0.03    1.4   14.0  11:20    234
 27   48.3   57.3  14:50   42.8  03:00   16.7    0.0   0.17    0.2    7.0  13:00    137
 28   47.5   51.1  00:05   44.2  19:40   17.5    0.0   0.08    3.6   28.0  18:45    207
 29   45.0   48.0  01:20   42.4  19:15   20.0    0.0   0.89    3.3   24.0  02:00    202
 30   44.7   50.8  13:10   40.5  23:20   20.3    0.0   0.28    2.0   27.0  15:45    232
 31   41.6   48.0  18:20   36.7  07:50   23.4    0.0   0.45    0.7   14.0  08:45     28
---------------------------------------------------------------------------------------
      42.5   62.3     08   27.4     07  698.0    0.0   6.19    1.8   31.0     20    218
    
