                   MONTHLY CLIMATOLOGICAL SUMMARY for May 2015


NAME: Federal Way, Washington                  
ELEV: 365 feet    LAT: 47-18.60 N    LONG: 122-21.60 W


                   TEMPERATURE (F), RAIN (in), WIND SPEED (mph)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   55.8   65.1  14:35   47.4  06:20    9.2    0.0   0.00    0.4   11.0  22:15     33
 02   54.4   64.0  15:10   46.0  06:00   10.6    0.0   0.00    0.8   12.0  12:40    354
 03   54.6   66.8  16:15   39.8  06:20   10.4    0.0   0.00    0.3   12.0  13:45      2
 04   52.6   63.5  16:20   41.8  06:00   12.4    0.0   0.00    1.1   19.0  13:00    259
 05   49.9   58.6  17:20   44.6  00:00   15.1    0.0   0.15    1.7   14.0  09:35    214
 06   50.9   60.4  17:00   43.6  03:50   14.1    0.0   0.00    0.3   12.0  15:40     20
 07   54.7   66.6  16:20   41.0  06:05   10.3    0.0   0.00    0.5   13.0  17:00    353
 08   58.3   70.9  15:50   43.0  06:05    6.7    0.0   0.00    0.5   13.0  15:05    340
 09   62.5   77.8  16:50   45.6  05:55    2.5    0.0   0.00    0.2    9.0  12:55    351
 10   58.3   67.9  15:30   50.6  05:25    6.7    0.0   0.00    0.4   12.0  17:00    241
 11   52.7   56.4  16:50   50.1  03:30   12.3    0.0   0.00    0.4    7.0  04:30    207
 12   52.8   60.0  16:10   50.0  08:05   12.2    0.0   0.23    0.6   10.0  23:20    208
 13   51.2   54.0  11:50   48.8  23:50   13.8    0.0   0.24    0.6    9.0  11:55    207
 14   54.6   63.9  16:35   48.0  04:50   10.4    0.0   0.01    0.2    9.0  12:25    359
 15   54.8   67.8  16:15   46.3  04:45   10.2    0.0   0.00    0.3   11.0  23:55    244
 16   54.8   59.9  16:55   50.8  05:35   10.2    0.0   0.00    0.3    9.0  00:55    213
 17   57.7   66.7  16:50   50.8  06:00    7.3    0.0   0.00    0.1    7.0  11:45    339
 18   62.5   74.9  17:15   50.4  04:20    2.5    0.0   0.00    0.3    9.0  12:10    357
 19   60.0   72.0  17:35   53.4  00:00    5.0    0.0   0.00    0.1    8.0  17:25    255
 20   59.0   70.7  17:30   51.7  06:55    6.0    0.0   0.00    0.1    8.0  19:05    333
 21   65.0   78.7  15:10   51.8  05:55    0.0    0.0   0.00    0.1    9.0  14:30    311
 22   56.4   63.6  13:50   53.2  02:15    8.6    0.0   0.00    0.2    8.0  10:20    233
 23   55.9   61.5  16:45   51.7  06:00    9.1    0.0   0.00    0.2    7.0  00:40    211
 24   56.7   64.9  15:05   51.9  05:50    8.3    0.0   0.00    0.1    8.0  14:20    262
 25   55.2   59.6  15:25   51.3  03:15    9.8    0.0   0.00    0.2    8.0  10:20    213
 26   60.3   70.5  17:35   52.3  04:40    4.7    0.0   0.00    0.1    9.0  12:25    335
 27   63.6   75.6  16:05   51.2  05:15    1.4    0.0   0.00    0.2    9.0  15:10    341
 28   66.1   80.1  16:35   52.3  05:45    0.0    1.1   0.00    0.2    7.0  10:50    349
 29   65.8   79.8  16:05   54.5  06:05    0.0    0.8   0.00    0.2    7.0  12:15    248
 30   60.7   74.2  16:35   47.9  05:30    4.3    0.0   0.00    0.2    9.0  12:10    278
 31   60.6   71.4  14:15   51.9  06:10    4.4    0.0   0.00    0.2   12.0  16:00    352
---------------------------------------------------------------------------------------
      57.4   80.1     28   39.8     03  238.3    1.9   0.63    0.4   19.0     04    262
    
