                   MONTHLY CLIMATOLOGICAL SUMMARY for Sep 2017


NAME: Federal Way, Washington                  
ELEV: 365 feet    LAT: 47-18.60 N    LONG: 122-21.60 W


                   TEMPERATURE (F), RAIN (in), WIND SPEED (mph)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   66.8   81.6  16:10   54.1  06:25    0.0    1.8   0.00    0.1    9.0  12:05    338
 02   72.5   88.5  16:00   56.5  06:55    0.0    7.5   0.00    0.1    9.0  16:00    338
 03   72.2   87.5  16:00   59.6  05:45    0.0    7.2   0.00    0.1    9.0  14:05    349
 04   72.5   87.3  15:45   57.6  06:30    0.0    7.5   0.00    0.1    7.0  12:30    327
 05   72.6   86.5  14:35   63.1  07:30    0.0    7.6   0.00    0.0    5.0  12:50    296
 06   70.9   82.0  16:10   61.0  06:55    0.0    5.9   0.00    0.0    6.0  13:35    247
 07   67.3   77.1  15:05   59.8  06:55    0.0    2.3   0.00    0.0    6.0  14:50    289
 08   66.2   72.4  13:25   59.1  23:55    0.0    1.2   0.00    0.0    7.0  00:45    263
 09   61.9   70.8  13:30   57.4  06:45    3.1    0.0   0.02    0.4   13.0  13:50    209
 10   63.5   75.3  16:00   54.0  06:35    1.5    0.0   0.00    0.1    8.0  13:25    324
 11   64.2   80.5  15:25   48.7  07:15    0.8    0.0   0.00    0.1    6.0  11:15    336
 12   64.7   80.1  14:55   53.7  06:30    0.3    0.0   0.00    0.1    9.0  10:55    327
 13   60.1   71.1  14:35   52.2  05:40    4.9    0.0   0.00    0.1    8.0  16:15    314
 14   61.3   75.1  15:25   50.4  07:30    3.7    0.0   0.00    0.3   12.0  13:05    325
 15   60.9   79.0  14:50   44.9  07:00    4.1    0.0   0.00    0.1    9.0  12:05    314
 16   59.7   74.3  17:00   48.2  05:20    5.3    0.0   0.00    0.0    6.0  16:40    305
 17   56.7   66.1  12:35   52.5  07:40    8.3    0.0   0.11    0.7   15.0  11:20    203
 18   52.8   59.8  12:15   49.4  05:50   12.2    0.0   0.36    1.0   10.0  21:30    185
 19   53.6   64.0  15:25   48.8  04:50   11.4    0.0   0.10    0.9   12.0  18:05    202
 20   51.0   59.3  15:50   47.7  01:30   14.0    0.0   0.35    0.1    6.0  12:50    204
 21   53.7   65.1  15:45   47.6  03:05   11.3    0.0   0.00    0.0    8.0  17:50    304
 22   57.6   69.7  15:55   48.3  07:05    7.4    0.0   0.00    0.1    8.0  12:55    310
 23   59.6   71.3  15:05   51.9  00:00    5.4    0.0   0.00    0.1    7.0  12:25    289
 24   58.8   73.1  15:10   45.3  07:05    6.2    0.0   0.00    0.1    8.0  15:50    309
 25   59.5   65.4  17:05   54.6  07:40    5.5    0.0   0.03    0.1    6.0  11:05    196
 26   61.5   73.1  13:45   54.2  04:30    3.5    0.0   0.00    0.1   12.0  16:35    314
 27   62.3   75.7  15:05   53.2  05:00    2.7    0.0   0.00    0.0    6.0  04:15     14
 28   68.9   89.4  15:00   53.7  05:10    0.0    3.9   0.00    0.0    6.0  14:10    287
 29   58.9   66.1  16:35   53.5  22:15    6.1    0.0   0.15    0.6   13.0  16:05    203
 30   55.7   66.0  14:00   50.8  06:00    9.3    0.0   0.06    0.6   15.0  14:50    221
---------------------------------------------------------------------------------------
      62.3   89.4     28   44.9     15  127.0   45.0   1.18    0.2   15.0     17    222
    
