                   MONTHLY CLIMATOLOGICAL SUMMARY for Aug 2016


NAME: Federal Way, Washington                  
ELEV: 365 feet    LAT: 47-18.60 N    LONG: 122-21.60 W


                   TEMPERATURE (F), RAIN (in), WIND SPEED (mph)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   62.7   78.0  17:10   51.4  04:40    2.3    0.0   0.00    0.2    8.0  12:35    294
 02   62.0   71.9  12:05   55.7  04:20    3.0    0.0   0.05    0.8   13.0  15:30    237
 03   64.6   76.5  16:15   56.8  04:45    0.4    0.0   0.00    0.2    9.0  11:15    304
 04   66.4   79.1  14:20   54.0  04:10    0.0    1.4   0.00    0.5   16.0  14:35    325
 05   66.2   81.2  16:10   54.1  05:55    0.0    1.2   0.00    0.4   12.0  16:40    263
 06   60.4   71.9  15:35   52.5  05:50    4.6    0.0   0.00    0.2   10.0  16:30    234
 07   59.8   67.5  14:30   56.7  01:30    5.2    0.0   0.48    0.1    8.0  14:35    224
 08   61.5   72.2  16:45   54.5  03:15    3.5    0.0   0.04    0.1   10.0  14:30    290
 09   62.6   71.4  17:20   58.0  03:15    2.4    0.0   0.00    0.1   11.0  18:15    251
 10   65.6   75.6  15:40   57.8  04:55    0.0    0.6   0.00    0.2   12.0  16:00    332
 11   67.0   77.8  16:20   56.1  05:40    0.0    2.0   0.00    0.5   17.0  13:15    324
 12   71.4   85.2  14:10   56.6  05:05    0.0    6.4   0.00    0.1    9.0  10:20    338
 13   75.0   88.6  14:45   60.5  06:05    0.0   10.0   0.00    0.1    8.0  12:50    339
 14   69.0   84.4  15:50   56.6  05:55    0.0    4.0   0.00    0.2   11.0  14:10    325
 15   68.7   84.1  16:10   56.2  05:45    0.0    3.7   0.00    0.2    9.0  13:10    318
 16   66.4   81.6  16:25   55.7  04:45    0.0    1.4   0.00    0.2   11.0  15:05    326
 17   66.5   80.6  16:05   55.1  06:05    0.0    1.5   0.00    0.2   11.0  14:30    330
 18   72.2   84.6  15:10   57.2  05:50    0.0    7.2   0.00    0.1   13.0  16:25    337
 19   78.3   90.9  15:40   67.3  06:05    0.0   13.3   0.00    0.3   14.0  15:30    335
 20   75.3   90.9  14:50   59.0  06:20    0.0   10.3   0.00    0.1    8.0  13:00    334
 21   64.3   75.5  15:05   56.9  06:20    0.7    0.0   0.00    0.8   14.0  07:55    255
 22   61.7   74.0  15:50   54.9  04:05    3.3    0.0   0.00    0.4   11.0  14:05    211
 23   64.3   77.4  14:45   50.0  06:35    0.7    0.0   0.00    0.4   13.0  13:10    328
 24   69.0   83.1  16:00   53.6  06:20    0.0    4.0   0.00    0.3   13.0  14:30    331
 25   73.0   89.3  16:15   57.4  06:20    0.0    8.0   0.00    0.1   10.0  13:35    332
 26   75.6   92.2  15:35   58.8  06:05    0.0   10.6   0.00    0.1    8.0  11:20    321
 27   66.1   74.4  15:50   57.7  23:50    0.0    1.1   0.00    1.0   16.0  11:20    248
 28   61.2   72.0  15:25   53.7  05:50    3.8    0.0   0.00    0.2    9.0  14:25    240
 29   65.2   81.2  17:25   51.4  06:05    0.0    0.2   0.00    0.2    8.0  14:25    261
 30   62.9   71.8  17:50   56.0  02:40    2.1    0.0   0.00    0.3   10.0  13:50    237
 31   61.1   69.2  17:00   55.7  02:50    3.9    0.0   0.03    0.2    9.0  12:05    198
---------------------------------------------------------------------------------------
      66.6   92.2     26   50.0     23   35.8   87.0   0.60    0.3   17.0     11    282
    
