                   MONTHLY CLIMATOLOGICAL SUMMARY for Apr 2021


NAME: Federal Way, Washington                  
ELEV: 365 feet    LAT: 47-18.60 N    LONG: 122-21.60 W


                   TEMPERATURE (F), RAIN (in), WIND SPEED (mph)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   48.9   62.3  14:57   39.5  05:04   16.1    0.0   0.00    2.0   13.0  07:50    241
 02   47.9   59.4  15:08   39.7  03:52   17.1    0.0   0.00    2.1   12.0  14:15    228
 03   50.9   65.3  13:36   38.7  06:33   14.1    0.0   0.00    2.2   16.0  17:14    247
 04   46.0   53.9  13:51   37.9  23:58   19.0    0.0   0.00    2.8   15.0  10:52      4
 05   44.1   56.3  16:02   31.9  06:10   20.9    0.0   0.00    1.4   10.0  14:51    308
 06   47.5   60.3  15:43   34.3  06:43   17.5    0.0   0.00    1.3    9.0  14:29    301
 07   44.3   49.2  13:46   40.7  05:32   20.7    0.0   0.11    4.6   22.0  12:58    221
 08   45.9   57.1  15:00   36.9  07:05   19.1    0.0   0.05    3.9   19.0  01:51    234
 09   43.1   51.8  11:47   33.8  06:42   21.9    0.0   0.00    4.6   24.0  23:51    216
 10   44.5   54.3  13:30   37.8  07:08   20.5    0.0   0.03    4.2   25.0  06:30    247
 11   43.5   54.6  13:20   31.1  06:38   21.5    0.0   0.00    2.7   20.0  17:58    358
 12   47.0   56.9  16:11   37.5  03:07   18.0    0.0   0.00    3.7   20.0  14:17    358
 13   51.2   61.8  12:46   39.7  04:09   13.8    0.0   0.00    3.2   23.0  15:40    360
 14   55.2   65.4  14:39   43.6  06:40    9.8    0.0   0.00    3.2   19.0  15:25      0
 15   56.8   71.2  14:23   41.1  05:07    8.2    0.0   0.00    2.0   14.0  14:35     11
 16   59.1   74.0  16:25   43.6  05:57    5.9    0.0   0.00    1.8   14.0  14:08     21
 17   61.4   76.2  16:07   45.2  05:30    3.6    0.0   0.00    1.5   11.0  14:01     15
 18   63.0   80.6  16:18   45.3  06:42    2.0    0.0   0.00    2.2   19.0  19:00    250
 19   59.1   72.9  15:34   43.3  05:52    5.9    0.0   0.00    1.4    9.0  10:49    311
 20   58.0   70.6  15:07   44.3  05:43    7.0    0.0   0.00    1.8   14.0  14:31    343
 21   57.9   73.3  14:23   42.5  06:25    7.1    0.0   0.00    1.4   11.0  10:49    327
 22   53.4   64.1  14:14   46.9  02:08   11.6    0.0   0.00    3.0   12.0  08:35    229
 23   51.4   64.3  14:41   42.2  06:14   13.6    0.0   0.00    2.5   16.0  15:40    244
 24   47.4   49.2  18:11   45.8  06:55   17.6    0.0   0.57    2.1   13.0  12:40    207
 25   51.4   61.8  14:47   45.4  06:59   13.6    0.0   0.13    3.0   17.0  15:40    223
 26   52.6   63.6  15:11   44.2  05:15   12.4    0.0   0.00    2.1   12.0  11:42    243
 27   52.7   62.0  15:14   42.3  06:20   12.3    0.0   0.00    2.1   13.0  13:00    230
 28   54.9   65.3  13:06   43.6  05:16   10.1    0.0   0.00    1.3    9.0  12:01    333
 29   59.4   75.7  15:02   47.4  06:10    5.6    0.0   0.00    1.7   13.0  16:06    291
 30   55.7   64.5  17:25   50.1  23:52    9.3    0.0   0.15    3.4   14.0  16:46    212
---------------------------------------------------------------------------------------
      51.8   80.6     18   31.1     11  395.8    0.0   1.04    2.5   25.0     10    270
    
