                   MONTHLY CLIMATOLOGICAL SUMMARY for Jan 2017


NAME: Federal Way, Washington                  
ELEV: 365 feet    LAT: 47-18.60 N    LONG: 122-21.60 W


                   TEMPERATURE (F), RAIN (in), WIND SPEED (mph)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   33.9   37.3  12:25   30.9  08:15   31.1    0.0   0.01    0.2   11.0  11:45     44
 02   31.2   35.7  12:30   27.6  23:40   33.8    0.0   0.00    1.7   23.0  07:25     62
 03   28.9   37.1  12:20   24.5  04:40   36.1    0.0   0.00    0.6   13.0  23:55     54
 04   30.7   38.8  13:20   24.0  05:50   34.3    0.0   0.00    0.8   20.0  07:05     55
 05   27.7   37.9  14:15   19.8  07:35   37.3    0.0   0.00    0.1    6.0  12:00    202
 06   28.5   42.8  13:50   19.2  07:55   36.5    0.0   0.00    0.0    5.0  13:00    209
 07   32.7   37.5  13:20   26.1  00:05   32.3    0.0   0.00    0.5   12.0  06:15    210
 08   36.7   40.3  23:45   33.8  02:40   28.3    0.0   0.45    0.1    7.0  08:15    195
 09   37.6   40.7  01:30   32.9  23:55   27.4    0.0   0.02    0.8   12.0  01:15    209
 10   34.8   40.1  11:30   31.3  00:00   30.2    0.0   0.11    0.6   12.0  20:05     53
 11   30.9   35.7  12:55   26.9  23:45   34.1    0.0   0.00    0.4   12.0  00:15     52
 12   30.3   40.8  13:00   22.5  08:25   34.7    0.0   0.00    0.0    4.0  11:05    N/A
 13   30.8   38.5  12:55   23.5  06:30   34.2    0.0   0.00    0.0    4.0  12:40     22
 14   33.2   45.1  14:05   24.1  08:25   31.8    0.0   0.00    0.0    4.0  10:05    N/A
 15   32.7   44.7  14:25   25.5  07:35   32.3    0.0   0.00    0.0    4.0  03:00    202
 16   37.0   45.6  13:35   28.3  07:05   28.0    0.0   0.00    0.1    7.0  20:40    205
 17   41.6   48.4  23:40   37.8  05:40   23.4    0.0   1.60    0.1    8.0  05:15    204
 18   48.6   55.7  12:25   44.4  00:00   16.4    0.0   0.95    1.1   23.0  22:00    203
 19   45.4   49.4  10:10   39.8  00:00   19.6    0.0   0.07    1.9   15.0  10:30    203
 20   41.9   49.2  15:10   33.8  03:50   23.1    0.0   0.00    0.0    4.0  05:05    248
 21   43.0   51.7  13:55   36.0  08:00   22.0    0.0   0.06    0.0    6.0  00:00    203
 22   41.2   45.6  15:45   36.6  00:00   23.8    0.0   0.04    0.1    9.0  03:10    194
 23   39.2   48.8  14:00   32.7  23:25   25.8    0.0   0.00    0.0   11.0  12:35    344
 24   34.8   45.3  13:55   28.2  05:20   30.2    0.0   0.01    0.0    5.0  13:40    292
 25   38.8   42.4  14:40   33.3  01:00   26.2    0.0   0.01    0.0    4.0  06:40    246
 26   43.0   47.3  14:25   40.6  04:25   22.0    0.0   0.01    0.0    4.0  10:15    225
 27   43.2   54.6  14:35   34.2  08:35   21.8    0.0   0.00    0.1    5.0  06:15    222
 28   41.6   51.5  15:05   35.9  07:15   23.4    0.0   0.00    0.1    7.0  15:30    205
 29   42.5   48.5  12:15   35.7  02:10   22.5    0.0   0.02    0.5   15.0  10:50    211
 30   42.2   44.2  11:50   40.0  21:55   22.8    0.0   0.02    0.0    7.0  12:55    349
 31   38.9   44.7  14:00   33.2  22:45   26.1    0.0   0.00    0.1    8.0  04:55     42
---------------------------------------------------------------------------------------
      36.9   55.7     18   19.2     06  871.3    0.0   3.38    0.3   23.0     02    163
    
