                   MONTHLY CLIMATOLOGICAL SUMMARY for Aug 2011


NAME: Federal Way, Washington                  
ELEV: 365 feet    LAT: 47-18.60 N    LONG: 122-21.60 W


                   TEMPERATURE (F), RAIN (in), WIND SPEED (mph)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   63.2   74.8  16:00   50.7  06:00    1.8    0.0   0.00    0.5   13.0  12:20    355
 02   65.4   78.5  16:40   53.2  04:05    0.0    0.4   0.00    0.4    9.0  11:00    261
 03   66.4   78.5  14:50   56.1  06:05    0.0    1.4   0.00    0.4    8.0  19:35    352
 04   67.6   79.9  15:45   54.7  05:50    0.0    2.6   0.00    0.5   12.0  15:30    356
 05   62.1   66.9  18:25   57.8  06:40    2.9    0.0   0.00    0.2    7.0  09:45    227
 06   65.3   74.9  14:50   57.6  04:45    0.0    0.3   0.00    0.2    9.0  14:50    338
 07   64.9   77.1  15:30   57.3  04:25    0.1    0.0   0.00    0.4    9.0  16:55    258
 08   61.7   69.9  16:30   55.0  04:05    3.3    0.0   0.00    0.5   11.0  18:05    246
 09   62.2   72.9  16:35   53.2  06:05    2.8    0.0   0.00    0.4    8.0  16:00    250
 10   62.4   72.2  17:30   56.2  05:10    2.6    0.0   0.00    0.3    9.0  12:00    244
 11   61.6   73.1  17:30   52.5  06:05    3.4    0.0   0.00    0.2    9.0  16:15    338
 12   62.1   76.0  17:30   53.0  04:40    2.9    0.0   0.00    0.2    7.0  12:20    334
 13   61.2   72.5  15:35   51.1  05:40    3.8    0.0   0.00    0.4    8.0  17:20    243
 14   62.3   71.7  14:25   54.7  06:15    2.7    0.0   0.00    0.4    8.0  18:35    230
 15   62.9   75.5  15:10   55.0  04:55    2.1    0.0   0.00    0.4    9.0  13:55    305
 16   63.1   75.9  15:50   50.3  06:25    1.9    0.0   0.00    0.3    9.0  12:50     13
 17   63.3   79.5  15:30   49.0  06:35    1.7    0.0   0.00    0.4    8.0  13:10    338
 18   61.7   73.9  16:15   50.4  06:20    3.3    0.0   0.00    0.2    8.0  15:10    340
 19   61.8   74.0  16:40   52.8  06:15    3.2    0.0   0.00    0.5   13.0  15:55    355
 20   67.3   80.7  14:30   52.4  06:30    0.0    2.3   0.00    0.4   11.0  12:45    359
 21   71.3   88.1  16:00   56.6  06:40    0.0    6.3   0.00    0.3    9.0  13:50    282
 22   65.1   74.8  11:25   60.0  06:05    0.0    0.1   0.18    1.1   14.0  13:10    230
 23   67.8   79.4  17:15   60.7  00:00    0.0    2.8   0.00    0.2   11.0  01:20    275
 24   67.3   84.7  15:00   55.1  06:35    0.0    2.3   0.00    0.3   12.0  18:00    348
 25   68.6   82.9  15:55   56.0  06:35    0.0    3.6   0.00    0.3    8.0  13:15    342
 26   67.9   80.6  15:50   56.0  06:40    0.0    2.9   0.00    0.4   11.0  15:30    356
 27   66.7   81.9  15:40   55.0  06:45    0.0    1.7   0.00    0.3   11.0  17:25    341
 28   64.8   79.6  17:45   53.0  07:05    0.2    0.0   0.00    0.2    8.0  12:25    338
 29   63.3   72.2  16:05   57.1  01:55    1.7    0.0   0.00    0.7   11.0  10:10    221
 30   61.6   69.5  15:35   55.7  08:30    3.4    0.0   0.00    0.3    8.0  13:10    244
 31   59.6   70.2  15:20   52.3  01:55    5.4    0.0   0.00    0.3    7.0  00:15    221
---------------------------------------------------------------------------------------
      64.3   88.1     21   49.0     17   49.2   26.6   0.18    0.4   14.0     22    293
    
