                   MONTHLY CLIMATOLOGICAL SUMMARY for Apr 2018


NAME: Federal Way, Washington                  
ELEV: 365 feet    LAT: 47-18.60 N    LONG: 122-21.60 W


                   TEMPERATURE (F), RAIN (in), WIND SPEED (mph)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   43.1   49.8  16:10   36.7  23:55   21.9    0.0   0.05    5.8   47.0  19:10    246
 02   42.9   55.2  14:40   34.6  03:50   22.1    0.0   0.00    3.7   36.0  17:20    242
 03   45.3   53.1  12:45   38.0  06:55   19.7    0.0   0.00    1.8   19.0  23:45    229
 04   44.2   47.2  15:45   40.4  07:00   20.8    0.0   0.29    0.3    9.0  00:05    172
 05   49.2   55.1  15:45   44.9  06:35   15.8    0.0   0.32    1.0   20.0  06:15    191
 06   56.3   68.3  16:25   49.4  05:45    8.7    0.0   0.01    0.8   21.0  16:50    357
 07   51.2   58.2  02:00   46.2  00:00   13.8    0.0   0.97    3.6   35.0  12:55    222
 08   46.7   49.9  15:25   44.1  05:15   18.3    0.0   0.47    5.9   36.0  13:40    219
 09   51.7   63.6  14:05   42.7  07:00   13.3    0.0   0.00    1.1   25.0  12:40      2
 10   51.6   61.2  17:00   45.8  23:25   13.4    0.0   0.21    2.8   31.0  09:25    257
 11   47.6   53.5  09:25   41.0  23:50   17.4    0.0   0.28    3.1   26.0  21:45    205
 12   44.1   52.3  17:20   39.4  07:10   20.9    0.0   0.16    3.8   24.0  17:20    235
 13   46.8   52.3  18:00   41.7  03:35   18.2    0.0   0.44    6.4   44.0  19:15    210
 14   47.9   51.0  12:00   44.9  23:55   17.1    0.0   1.34    3.6   38.0  00:40    199
 15   45.7   50.9  15:20   42.7  06:45   19.3    0.0   0.18    1.4   67.0  06:45    358
 16   43.2   45.8  11:55   39.7  06:10   21.8    0.0   0.50    5.5   35.0  16:00    229
 17   46.3   52.9  15:30   40.4  06:05   18.7    0.0   0.03    6.4   59.0  02:30    250
 18   48.6   59.9  15:15   38.4  06:30   16.4    0.0   0.00    2.1   40.0  11:30    360
 19   52.0   65.3  13:40   38.4  06:30   13.0    0.0   0.00    0.3   15.0  06:50    359
 20   51.6   66.0  13:10   39.9  05:00   13.4    0.0   0.00    0.7   15.0  14:40    276
 21   50.0   60.1  14:15   43.3  06:50   15.0    0.0   0.10    3.2   21.0  09:40    243
 22   49.9   61.3  15:00   41.5  06:50   15.1    0.0   0.00    1.9   17.0  13:50     15
 23   54.1   68.1  14:20   39.1  06:40   10.9    0.0   0.00    1.9   20.0  15:55      5
 24   59.8   76.8  13:25   44.7  06:25    5.2    0.0   0.00    1.4   16.0  15:45      4
 25   59.9   74.2  15:05   45.1  05:35    5.1    0.0   0.00    1.5   20.0  15:15      5
 26   62.2   78.8  15:10   46.7  06:00    2.8    0.0   0.00    1.3   26.0  17:30      7
 27   52.3   57.4  15:10   48.5  02:45   12.7    0.0   0.03    2.5   27.0  15:40    259
 28   50.0   56.2  17:00   46.6  06:20   15.0    0.0   0.22    2.1   22.0  10:05    222
 29   51.5   61.6  14:45   44.4  03:45   13.5    0.0   0.01    2.1   23.0  18:55    248
 30   51.2   60.1  16:20   45.5  05:45   13.8    0.0   0.00    1.8   19.0  03:25    218
---------------------------------------------------------------------------------------
      49.9   78.8     26   34.6     02  452.8    0.0   5.61    2.7   67.0     15    240
    
