                   MONTHLY CLIMATOLOGICAL SUMMARY for Mar 2011


NAME: Federal Way, Washington                  
ELEV: 365 feet    LAT: 47-18.60 N    LONG: 122-21.60 W


                   TEMPERATURE (F), RAIN (in), WIND SPEED (mph)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   38.1   42.1  15:20   34.5  00:45   26.9    0.0   0.27    0.4    8.0  02:10    194
 02   42.5   51.4  10:25   36.4  20:50   22.5    0.0   0.09    2.3   30.0  08:15    216
 03   40.1   48.9  14:10   35.5  00:00   24.9    0.0   0.15    2.7   21.0  12:30    210
 04   39.6   49.1  14:40   31.4  06:05   25.4    0.0   0.19    1.3   17.0  19:30    197
 05   44.0   53.4  13:55   37.7  00:00   21.0    0.0   0.00    0.9   12.0  09:55    234
 06   40.9   48.1  14:35   36.1  01:00   24.1    0.0   0.01    0.2    7.0  12:55     19
 07   41.0   48.7  15:20   35.7  03:20   24.0    0.0   0.00    0.2    6.0  10:20    206
 08   43.5   52.9  14:10   37.5  06:35   21.5    0.0   0.18    1.6   22.0  11:25    234
 09   47.2   51.4  14:45   41.1  02:30   17.8    0.0   1.21    3.1   22.0  08:25    203
 10   45.6   52.7  12:25   38.4  23:55   19.4    0.0   0.75    5.4   30.0  14:25    205
 11   45.5   52.1  15:20   37.8  04:15   19.5    0.0   0.00    3.2   16.0  13:40    202
 12   44.1   47.8  16:05   41.6  00:00   20.9    0.0   0.34    0.6   13.0  16:10    202
 13   46.2   56.9  16:00   41.4  01:45   18.8    0.0   0.35    2.0   20.0  17:45    201
 14   47.1   53.9  15:15   43.1  06:20   17.9    0.0   0.16    4.1   24.0  04:25    203
 15   46.8   55.2  13:45   41.9  00:00   18.2    0.0   0.38    3.0   24.0  14:40    204
 16   42.7   48.3  12:25   38.4  23:25   22.3    0.0   0.16    2.9   18.0  01:00    212
 17   42.7   49.7  13:00   36.4  05:30   22.3    0.0   0.01    0.7   11.0  17:00    207
 18   43.6   49.2  09:40   38.1  23:25   21.4    0.0   0.41    0.9   16.0  08:15    203
 19   43.3   53.8  15:40   32.3  07:35   21.7    0.0   0.01    0.3    7.0  13:20    338
 20   43.4   49.1  14:25   37.4  02:05   21.6    0.0   0.00    1.2   12.0  12:15     18
 21   44.3   52.5  15:10   40.7  00:00   20.7    0.0   0.05    1.3   19.0  17:10    233
 22   43.9   51.8  14:10   37.5  06:20   21.1    0.0   0.00    1.1   14.0  10:55    218
 23   47.5   62.7  16:00   33.0  07:00   17.5    0.0   0.00    1.4   22.0  17:55    208
 24   48.5   59.0  13:30   40.9  23:50   16.5    0.0   0.12    0.7   19.0  14:45    256
 25   44.1   55.7  15:05   37.4  07:30   20.9    0.0   0.31    1.0   10.0  00:45    209
 26   42.2   49.0  13:45   36.1  05:20   22.8    0.0   0.26    0.3    8.0  16:35    216
 27   43.0   49.6  14:05   37.7  05:25   22.0    0.0   0.23    1.2   12.0  18:30    207
 28   45.5   52.8  15:35   40.5  01:50   19.5    0.0   0.10    2.2   16.0  20:20    217
 29   46.1   49.8  15:45   42.7  03:15   18.9    0.0   0.22    1.6   15.0  10:40    216
 30   49.4   51.2  16:20   46.7  00:05   15.6    0.0   0.36    3.7   21.0  01:55    213
 31   50.8   55.0  16:35   46.7  22:55   14.2    0.0   0.33    2.9   21.0  16:00    225
---------------------------------------------------------------------------------------
      44.3   62.7     23   31.4     04  642.1    0.0   6.65    1.7   30.0     02    211
    
