                   MONTHLY CLIMATOLOGICAL SUMMARY for Dec 2011


NAME: Federal Way, Washington                  
ELEV: 365 feet    LAT: 47-18.60 N    LONG: 122-21.60 W


                   TEMPERATURE (F), RAIN (in), WIND SPEED (mph)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   35.3   40.6  15:00   28.8  07:25   29.7    0.0   0.01    0.2    9.0  21:00    204
 02   37.1   43.4  13:35   30.5  00:00   27.9    0.0   0.00    0.1    6.0  11:00     49
 03   34.6   42.5  14:15   29.2  02:55   30.4    0.0   0.01    0.1    6.0  07:55    199
 04   37.5   44.0  13:40   29.9  23:55   27.5    0.0   0.00    0.5   12.0  11:20     40
 05   33.2   40.4  15:00   27.7  07:30   31.8    0.0   0.00    0.0    4.0  11:30     36
 06   32.8   36.9  17:20   27.8  07:25   32.2    0.0   0.01    0.3    5.0  18:10    206
 07   36.4   40.0  15:45   33.2  23:40   28.6    0.0   0.01    0.3    7.0  18:25    164
 08   35.5   39.4  11:25   30.6  23:55   29.5    0.0   0.00    0.5   11.0  11:30     46
 09   31.4   39.9  14:40   26.7  07:15   33.6    0.0   0.00    0.0    6.0  12:30    267
 10   35.3   38.7  14:15   29.1  00:35   29.7    0.0   0.05    0.2    5.0  01:30    202
 11   37.1   39.7  12:25   35.8  19:35   27.9    0.0   0.06    0.5   10.0  13:30     50
 12   34.4   40.0  11:45   27.5  00:00   30.6    0.0   0.01    0.3    8.0  01:00     49
 13   31.6   40.1  14:20   25.2  04:20   33.4    0.0   0.00    0.1    5.0  12:10    203
 14   35.8   39.1  13:05   32.5  02:35   29.2    0.0   0.01    0.2    7.0  14:10    201
 15   39.9   42.5  23:00   36.3  04:20   25.1    0.0   0.06    0.0    4.0  03:35    196
 16   44.3   52.0  14:15   37.0  00:00   20.7    0.0   0.00    0.5    8.0  07:55    202
 17   41.1   52.3  14:15   31.3  07:50   23.9    0.0   0.01    0.7   15.0  23:10    224
 18   42.5   45.7  00:10   35.8  23:40   22.5    0.0   0.12    0.2   11.0  00:05    236
 19   40.1   45.5  13:20   35.9  00:05   24.9    0.0   0.00    0.1    8.0  18:35    201
 20   40.6   43.2  16:05   36.6  00:20   24.4    0.0   0.00    0.4    8.0  09:25    206
 21   36.3   43.8  12:45   29.9  00:00   28.7    0.0   0.01    0.0    5.0  12:50    284
 22   30.0   32.9  12:50   26.6  08:20   35.0    0.0   0.01    0.4    6.0  15:30    186
 23   41.8   52.1  14:45   29.0  00:05   23.2    0.0   0.02    0.7    8.0  06:45    210
 24   46.0   54.0  14:40   42.4  22:55   19.0    0.0   0.02    0.2    7.0  02:00    198
 25   42.2   48.8  11:05   37.7  23:50   22.8    0.0   0.11    2.3   28.0  11:50    216
 26   40.2   41.9  13:00   38.0  00:05   24.8    0.0   0.06    1.0   10.0  21:50    205
 27   45.7   50.8  22:30   39.8  00:10   19.3    0.0   0.89    1.9   22.0  22:05    204
 28   51.0   52.6  09:25   46.6  23:35   14.0    0.0   0.56    4.1   23.0  04:35    218
 29   45.1   49.0  23:35   43.2  19:00   19.9    0.0   0.32    2.0   22.0  01:10    215
 30   43.0   47.9  00:05   36.8  00:00   22.0    0.0   0.12    2.6   21.0  12:55    237
 31   36.9   42.6  12:25   30.0  08:10   28.1    0.0   0.00    0.5   14.0  01:20    225
---------------------------------------------------------------------------------------
      38.5   54.0     24   25.2     13  820.2    0.0   2.48    0.7   28.0     25    214
    
