                   MONTHLY CLIMATOLOGICAL SUMMARY for Dec 2018


NAME: Federal Way, Washington                  
ELEV: 365 feet    LAT: 47-18.60 N    LONG: 122-21.60 W


                   TEMPERATURE (F), RAIN (in), WIND SPEED (mph)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   40.5   44.8  13:15   35.6  08:00   24.5    0.0   0.01    0.5    5.0  12:35    202
 02   41.0   45.7  13:40   37.6  21:00   24.0    0.0   0.11    0.3    4.0  01:05    196
 03   37.9   49.2  13:10   32.0  07:10   27.1    0.0   0.00    1.0   10.0  15:45      5
 04   37.1   50.5  12:10   29.2  03:45   27.9    0.0   0.01    1.1   12.0  13:50    341
 05   36.6   49.7  13:50   29.7  03:00   28.4    0.0   0.00    1.6   12.0  21:40     25
 06   35.1   50.6  12:40   25.6  08:00   29.9    0.0   0.00    1.0   11.0  20:30     86
 07   35.0   48.2  13:10   25.9  01:50   30.0    0.0   0.00    0.6    5.0  11:30    212
 08   40.1   45.2  14:05   33.8  00:10   24.9    0.0   0.01    0.9   11.0  21:10    122
 09   42.4   45.2  04:00   41.2  11:05   22.6    0.0   0.65    1.6   15.0  14:00    130
 10   44.2   49.5  13:00   40.7  07:25   20.8    0.0   0.17    3.2   13.0  13:10    182
 11   45.1   48.9  14:20   42.0  06:25   19.9    0.0   0.92    4.2   23.0  14:35    196
 12   43.6   47.7  15:25   38.5  08:05   21.4    0.0   0.12    4.9   19.0  02:55    193
 13   47.6   53.1  14:35   43.2  00:05   17.4    0.0   0.23    5.1   26.0  02:10    179
 14   46.0   56.3  16:25   41.1  23:55   19.0    0.0   0.04    3.5   33.0  17:55    207
 15   44.4   49.6  20:30   40.0  07:25   20.6    0.0   0.04    2.6   16.0  00:10    146
 16   47.7   52.3  12:30   42.7  02:00   17.3    0.0   0.33    2.6   22.0  21:05    168
 17   48.3   53.1  11:40   44.9  21:00   16.7    0.0   0.34    5.0   21.0  16:35    177
 18   47.3   52.6  12:45   44.4  23:10   17.7    0.0   0.74    5.3   24.0  12:40    185
 19   46.5   50.8  13:10   43.6  02:10   18.5    0.0   0.00    3.2   16.0  05:55    172
 20   47.8   58.7  09:25   39.3  23:10   17.2    0.0   0.34    6.2   36.0  11:20    206
 21   37.6   43.1  13:25   33.1  07:35   27.4    0.0   0.00    2.0   17.0  00:25    188
 22   39.8   44.7  11:40   36.0  02:35   25.2    0.0   0.31    1.5   15.0  17:25    147
 23   43.6   46.2  13:50   41.3  23:45   21.4    0.0   0.54    3.7   17.0  02:45    174
 24   43.6   53.6  13:30   38.7  23:55   21.4    0.0   0.00    1.4   14.0  22:40    360
 25   39.3   44.8  12:35   35.2  03:00   25.7    0.0   0.01    0.7    8.0  00:15    156
 26   39.1   42.7  14:55   37.6  10:05   25.9    0.0   0.30    2.1   16.0  15:45    156
 27   39.7   42.5  12:15   37.8  23:50   25.3    0.0   0.05    0.7    5.0  00:10    178
 28   41.5   48.7  23:50   37.5  01:05   23.5    0.0   0.26    3.6   22.0  21:55    178
 29   48.1   50.0  11:55   44.0  23:50   16.9    0.0   0.52    6.0   23.0  10:45    207
 30   41.6   50.8  14:40   36.4  23:05   23.4    0.0   0.00    1.9   12.0  02:00    197
 31   37.0   48.8  13:50   30.9  23:25   28.0    0.0   0.01    1.0    7.0  00:10     32
---------------------------------------------------------------------------------------
      42.1   58.7     20   25.6     06  709.8    0.0   6.06    2.5   36.0     20    184
    
