                   MONTHLY CLIMATOLOGICAL SUMMARY for Jan 2021


NAME: Federal Way, Washington                  
ELEV: 365 feet    LAT: 47-18.60 N    LONG: 122-21.60 W


                   TEMPERATURE (F), RAIN (in), WIND SPEED (mph)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   47.2   54.3  13:23   43.6  04:22   17.8    0.0   0.43    3.4   20.0  14:55    190
 02   46.6   48.8  06:15   41.2  23:58   18.4    0.0   1.45    7.0   24.0  05:37    186
 03   42.7   47.1  14:10   38.0  03:45   22.3    0.0   0.40    3.9   19.0  12:08    176
 04   45.0   49.7  10:27   42.4  19:55   20.0    0.0   0.35    4.9   25.0  13:13    191
 05   43.8   47.0  11:16   41.8  02:45   21.2    0.0   0.48    4.4   27.0  11:50    173
 06   44.7   50.6  13:29   41.7  21:27   20.3    0.0   0.14    2.0   18.0  00:00    191
 07   43.9   48.2  15:06   40.6  08:12   21.1    0.0   0.02    0.9    8.0  21:12     99
 08   42.4   46.9  02:25   35.6  23:54   22.6    0.0   0.14    1.2   11.0  12:14    195
 09   37.5   46.0  11:45   29.9  07:59   27.5    0.0   0.01    0.7    6.0  11:50    230
 10   44.5   53.4  13:58   39.3  00:00   20.5    0.0   0.12    0.9    8.0  13:31    190
 11   44.3   47.5  23:59   40.5  04:16   20.7    0.0   0.92    2.2   12.0  13:26    139
 12   53.1   56.7  15:08   47.5  00:00   11.9    0.0   1.75    5.3   32.0  23:58    182
 13   44.8   55.4  00:00   37.5  23:42   20.2    0.0   0.04    5.9   38.0  01:27    233
 14   43.9   57.3  13:33   36.2  01:55   21.1    0.0   0.02    0.9    7.0  00:20    279
 15   46.3   54.5  12:43   37.8  23:57   18.7    0.0   0.09    1.1    8.0  00:58    190
 16   40.8   46.3  12:53   36.2  01:14   24.2    0.0   0.00    0.8    8.0  23:58    178
 17   45.1   50.4  13:17   41.7  23:49   19.9    0.0   0.06    1.2   11.0  02:32    178
 18   41.8   48.6  14:25   33.9  23:49   23.2    0.0   0.00    1.3   13.0  10:58     34
 19   36.8   42.7  15:07   33.5  00:18   28.2    0.0   0.00    1.2    7.0  13:37    166
 20   39.6   46.4  12:09   32.5  04:31   25.4    0.0   0.00    0.4    6.0  11:21    275
 21   41.6   44.5  13:19   39.9  07:23   23.4    0.0   0.09    1.1   12.0  16:55    355
 22   40.2   47.4  12:47   32.9  23:59   24.8    0.0   0.00    2.2   19.0  13:46      0
 23   35.1   45.0  13:58   26.6  07:58   29.9    0.0   0.00    1.7   10.0  23:46    183
 24   38.4   40.5  14:35   37.1  07:14   26.6    0.0   0.22    2.5   15.0  23:31    182
 25   38.1   45.2  14:46   33.5  23:59   26.9    0.0   0.00    3.7   18.0  01:58    202
 26   37.4   42.2  22:56   31.5  07:17   27.6    0.0   0.00    2.6   22.0  20:17    115
 27   40.2   46.9  13:52   35.9  08:05   24.8    0.0   0.16    1.1   11.0  02:37     94
 28   41.3   46.3  13:19   37.7  01:42   23.7    0.0   0.27    0.4    5.0  01:52     93
 29   42.3   50.6  12:39   39.5  06:30   22.7    0.0   0.04    1.0   11.0  14:45    227
 30   44.1   50.5  14:35   39.3  05:50   20.9    0.0   0.14    1.5   10.0  12:46    183
 31   44.0   48.8  08:50   41.7  21:52   21.0    0.0   0.27    1.4   14.0  11:23    206
---------------------------------------------------------------------------------------
      42.5   57.3     14   26.6     23  697.6    0.0   7.61    2.2   38.0     13    185
    
