                   MONTHLY CLIMATOLOGICAL SUMMARY for Feb 2019


NAME: Federal Way, Washington                  
ELEV: 365 feet    LAT: 47-18.60 N    LONG: 122-21.60 W


                   TEMPERATURE (F), RAIN (in), WIND SPEED (mph)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   46.4   49.5  15:25   43.4  07:25   18.6    0.0   0.62    2.3   11.0  14:45    203
 02   43.5   47.4  14:15   39.6  21:05   21.5    0.0   0.01    1.4   11.0  00:45    239
 03   36.4   40.3  12:25   30.6  23:45   28.6    0.0   0.05    2.4   20.0  07:35    214
 04   25.5   31.2  01:00   20.9  00:00   39.5    0.0   0.00    2.2   20.0  14:05     25
 05   25.0   33.2  13:20   17.1  05:35   40.0    0.0   0.13    0.9    6.0  10:30    155
 06   27.2   41.5  13:55   18.0  07:35   37.8    0.0   0.04    1.1    7.0  09:35    156
 07   30.2   43.5  13:25   20.5  07:15   34.8    0.0   0.00    0.9    7.0  13:20    208
 08   31.2   35.5  12:40   28.2  00:00   33.8    0.0   0.04    1.2   13.0  09:45    179
 09   28.9   33.2  13:30   25.3  21:30   36.1    0.0   0.07    1.8   20.0  15:40     29
 10   28.3   33.4  12:15   18.1  07:50   36.7    0.0   0.20    4.5   25.0  19:00    182
 11   32.0   36.2  21:10   28.3  07:30   33.0    0.0   0.77    1.4   15.0  22:20    152
 12   36.0   37.7  16:30   34.2  04:50   29.0    0.0   1.33    2.4   13.0  16:10    200
 13   35.7   40.3  15:00   29.9  00:00   29.3    0.0   0.02    1.2   10.0  00:45    262
 14   37.2   44.2  11:00   29.5  01:20   27.8    0.0   0.12    1.7   14.0  19:40    301
 15   40.0   47.9  15:10   35.7  04:40   25.0    0.0   0.03    1.7   16.0  11:10    202
 16   38.1   42.1  14:25   33.1  00:00   26.9    0.0   0.08    1.3    8.0  17:45    198
 17   34.9   42.3  13:25   28.9  05:45   30.1    0.0   0.02    0.6    7.0  12:35    240
 18   38.2   47.8  14:20   33.8  00:05   26.8    0.0   0.03    1.3    9.0  15:05    185
 19   39.0   40.9  14:50   37.1  01:20   26.0    0.0   0.02    3.5   16.0  14:40    204
 20   38.3   46.3  12:50   35.4  07:10   26.7    0.0   0.08    1.4   14.0  19:35     30
 21   38.7   51.1  12:55   29.7  07:35   26.3    0.0   0.00    1.6   14.0  05:15     15
 22   37.5   40.9  11:50   34.4  02:10   27.5    0.0   0.10    4.7   23.0  11:05    192
 23   39.3   46.3  14:45   34.1  03:55   25.7    0.0   0.07    2.2   16.0  13:05    203
 24   37.9   43.3  11:20   32.8  00:00   27.1    0.0   0.01    1.5   11.0  10:30     37
 25   37.1   46.9  11:45   31.2  07:20   27.9    0.0   0.00    2.9   19.0  15:10     23
 26   34.2   44.3  13:25   27.4  07:10   30.8    0.0   0.00    5.2   29.0  22:10     72
 27   36.8   43.9  13:05   31.8  00:00   28.2    0.0   0.00    3.4   24.0  00:20     55
 28   38.8   54.1  14:15   26.7  05:35   26.2    0.0   0.00    1.3   11.0  15:10    292
---------------------------------------------------------------------------------------
      35.4   54.1     28   17.1     05  827.9    0.0   3.84    2.1   29.0     26    170
    
