                   MONTHLY CLIMATOLOGICAL SUMMARY for Mar 2020


NAME: Federal Way, Washington                  
ELEV: 365 feet    LAT: 47-18.60 N    LONG: 122-21.60 W


                   TEMPERATURE (F), RAIN (in), WIND SPEED (mph)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   39.5   49.8  13:35   29.9  04:30   25.5    0.0   0.00    2.0   11.0  19:35    210
 02   44.1   47.6  17:25   38.9  01:15   20.9    0.0   0.00    6.2   25.0  19:00    201
 03   47.6   54.4  12:20   44.5  00:00   17.4    0.0   0.04    5.0   21.0  15:10    210
 04   45.1   56.7  14:45   39.1  23:40   19.9    0.0   0.01    3.2   20.0  00:20    219
 05   44.9   57.2  13:10   34.7  05:30   20.1    0.0   0.23    3.3   21.0  15:40    218
 06   40.1   42.8  15:35   37.9  05:40   24.9    0.0   0.48    0.8    7.0  01:40    248
 07   39.4   43.8  11:20   35.3  21:45   25.6    0.0   0.07    2.2   15.0  15:15    205
 08   40.1   53.7  14:35   32.5  01:55   24.9    0.0   0.00    1.5   12.0  16:00    305
 09   40.6   55.0  14:15   30.0  08:00   24.4    0.0   0.00    1.1   11.0  10:00      1
 10   42.8   53.7  13:20   32.3  02:50   22.2    0.0   0.00    3.0   18.0  18:35    218
 11   44.8   53.0  16:05   41.5  00:00   20.2    0.0   0.09    2.5   15.0  01:00    180
 12   43.6   56.5  16:00   34.8  08:20   21.4    0.0   0.00    1.1   10.0  15:20    333
 13   36.3   38.0  12:40   32.8  09:05   28.7    0.0   0.33    1.5   16.0  23:15    353
 14   37.4   47.3  13:50   32.9  23:25   27.6    0.0   0.00    3.3   20.0  16:30     13
 15   38.3   48.9  14:45   30.1  07:10   26.7    0.0   0.00    3.5   22.0  14:50     15
 16   45.1   59.4  13:25   35.7  07:35   19.9    0.0   0.00    2.8   24.0  13:50    345
 17   42.2   56.6  15:10   28.7  07:35   22.8    0.0   0.00    1.0   11.0  15:15    349
 18   44.0   58.4  16:40   32.2  07:30   21.0    0.0   0.00    1.5   10.0  10:30    233
 19   47.4   63.2  16:10   33.0  07:05   17.6    0.0   0.00    1.3   10.0  12:55    308
 20   49.9   65.9  15:50   36.5  06:55   15.1    0.0   0.00    1.1    9.0  12:30    328
 21   45.0   59.1  15:35   36.5  05:50   20.0    0.0   0.00    1.1   10.0  14:10    305
 22   45.4   61.4  14:20   34.3  07:25   19.6    0.0   0.00    3.0   20.0  19:15    235
 23   43.1   49.1  14:15   40.4  23:40   21.9    0.0   0.30    4.3   21.0  00:05    211
 24   42.0   51.4  14:55   38.2  03:15   23.0    0.0   0.20    2.3   11.0  00:55    187
 25   42.7   53.7  14:05   37.3  05:45   22.3    0.0   0.14    1.2   15.0  14:00    251
 26   42.4   47.7  16:35   37.3  06:50   22.6    0.0   0.01    3.7   15.0  10:55    207
 27   44.9   48.8  17:20   40.9  07:30   20.1    0.0   0.08    3.4   12.0  01:50    186
 28   48.6   53.3  15:20   44.3  06:15   16.4    0.0   0.06    5.3   23.0  15:55    184
 29   48.4   55.2  15:40   44.4  04:45   16.6    0.0   0.55    4.4   21.0  14:00    212
 30   43.8   50.6  13:20   40.0  07:50   21.2    0.0   0.48    5.3   23.0  13:55    199
 31   42.1   51.2  13:45   35.8  06:50   22.9    0.0   0.01    4.0   20.0  15:10    207
---------------------------------------------------------------------------------------
      43.3   65.9     20   28.7     17  673.5    0.0   3.08    2.8   25.0     02    215
    
