                   MONTHLY CLIMATOLOGICAL SUMMARY for Feb 2020


NAME: Federal Way, Washington                  
ELEV: 365 feet    LAT: 47-18.60 N    LONG: 122-21.60 W


                   TEMPERATURE (F), RAIN (in), WIND SPEED (mph)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   45.6   55.0  00:05   34.2  00:00   19.4    0.0   0.94    6.0   29.0  00:05    221
 02   36.5   48.4  13:25   29.3  08:00   28.5    0.0   0.00    1.7    9.0  12:15    209
 03   35.2   39.1  11:35   32.5  21:55   29.8    0.0   0.13    1.1    8.0  12:35    196
 04   34.4   40.6  00:00   30.3  03:30   30.6    0.0   0.05    2.3   11.0  12:25    162
 05   46.1   49.6  17:45   40.6  00:05   18.9    0.0   0.16    5.8   21.0  06:10    198
 06   48.9   50.0  16:35   47.7  07:10   16.1    0.0   0.70    4.6   25.0  19:10    229
 07   47.6   51.6  12:15   42.4  19:10   17.4    0.0   0.23    5.9   34.0  18:40    218
 08   43.3   48.3  14:20   39.8  00:00   21.7    0.0   0.03    3.4   22.0  04:20    230
 09   40.1   51.8  13:30   32.8  07:05   24.9    0.0   0.00    0.7    9.0  15:05    325
 10   38.7   53.0  14:00   32.5  01:25   26.3    0.0   0.00    1.0   12.0  14:35    305
 11   41.3   47.1  16:15   33.8  05:40   23.7    0.0   0.03    2.2   11.0  07:55    199
 12   44.3   48.5  14:55   37.1  00:00   20.7    0.0   0.02    0.5    6.0  11:15    260
 13   40.2   44.7  15:45   35.9  06:15   24.8    0.0   0.02    3.8   20.0  12:05    201
 14   42.7   49.7  14:05   38.7  06:40   22.3    0.0   0.13    4.9   19.0  02:10    217
 15   42.4   46.1  14:30   40.0  02:15   22.6    0.0   0.02    4.7   22.0  16:10    181
 16   41.1   47.4  12:10   36.3  07:50   23.9    0.0   0.01    4.2   21.0  12:40    218
 17   40.0   53.1  15:05   32.5  07:50   25.0    0.0   0.00    1.2    8.0  14:45    182
 18   38.2   51.9  13:00   28.2  06:05   26.8    0.0   0.00    1.8   17.0  16:40    338
 19   41.3   56.4  14:50   28.7  05:20   23.7    0.0   0.00    1.1   11.0  19:10     37
 20   43.3   61.2  14:25   30.9  05:25   21.7    0.0   0.00    0.9    8.0  10:45    302
 21   43.4   57.9  14:45   31.0  05:15   21.6    0.0   0.00    1.5    9.0  15:20    220
 22   42.8   50.0  15:20   38.2  02:40   22.2    0.0   0.00    2.4   15.0  04:20    194
 23   42.6   47.6  06:20   38.7  02:00   22.4    0.0   0.32    7.0   34.0  16:35    221
 24   41.9   51.0  13:15   37.5  23:25   23.1    0.0   0.00    2.8   20.0  00:10    216
 25   42.7   53.9  14:45   32.4  06:10   22.3    0.0   0.00    1.0    9.0  10:35    257
 26   45.2   56.7  15:40   40.8  23:00   19.8    0.0   0.08    1.0    6.0  07:25    192
 27   46.4   62.4  13:55   34.5  06:55   18.6    0.0   0.00    1.1    8.0  12:45    247
 28   41.5   53.7  14:05   35.5  05:10   23.5    0.0   0.08    3.5   20.0  16:25    204
 29   41.7   48.8  14:20   34.8  00:00   23.3    0.0   0.09    4.3   21.0  01:40    202
---------------------------------------------------------------------------------------
      42.1   62.4     27   28.2     18  665.5    0.0   3.04    2.8   34.0     07    212
    
