                   MONTHLY CLIMATOLOGICAL SUMMARY for May 2016


NAME: Federal Way, Washington                  
ELEV: 365 feet    LAT: 47-18.60 N    LONG: 122-21.60 W


                   TEMPERATURE (F), RAIN (in), WIND SPEED (mph)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   60.1   73.0  17:10   44.8  06:05    4.9    0.0   0.00    0.4   14.0  13:25    337
 02   68.9   87.0  17:35   51.3  05:00    0.0    3.9   0.00    0.2   12.0  19:20    286
 03   63.0   73.6  15:10   55.1  23:55    2.0    0.0   0.00    0.2    9.0  13:55    267
 04   54.0   59.6  16:25   52.1  22:45   11.0    0.0   0.00    0.3   11.0  10:30    340
 05   57.5   65.9  14:10   49.6  06:10    7.5    0.0   0.00    0.5   14.0  15:50    338
 06   63.2   73.4  16:10   49.2  05:45    1.8    0.0   0.00    0.6   16.0  12:55    354
 07   66.0   82.2  15:20   49.0  05:50    0.0    1.0   0.00    0.1    8.0  10:30    326
 08   55.2   66.2  14:35   48.7  07:00    9.8    0.0   0.00    1.1   16.0  19:25    233
 09   55.7   66.4  16:15   46.6  03:05    9.3    0.0   0.00    0.3   11.0  12:35    310
 10   59.2   72.9  14:45   42.9  05:45    5.8    0.0   0.00    0.3   13.0  16:10    347
 11   64.4   82.3  14:55   47.5  05:00    0.6    0.0   0.00    0.2    9.0  19:05    292
 12   62.1   78.0  15:45   46.7  05:50    2.9    0.0   0.00    0.2    9.0  14:35    265
 13   64.1   79.3  16:40   49.8  05:50    0.9    0.0   0.00    0.3   13.0  19:35    349
 14   54.8   59.4  00:05   52.7  04:45   10.2    0.0   0.00    0.1    8.0  04:10    216
 15   53.0   54.8  17:25   51.5  04:00   12.0    0.0   0.03    0.4    7.0  01:30    190
 16   54.3   59.2  16:10   51.0  07:45   10.7    0.0   0.02    0.0    6.0  15:15    274
 17   60.1   70.2  14:25   49.9  05:55    4.9    0.0   0.00    0.2    9.0  12:45    330
 18   57.3   65.1  12:55   49.6  04:30    7.7    0.0   0.00    0.7   13.0  19:15    240
 19   51.5   64.2  12:55   47.1  07:05   13.5    0.0   0.86    0.9   12.0  21:50    202
 20   55.5   66.0  15:40   47.9  05:30    9.5    0.0   0.00    0.3   13.0  16:50    328
 21   53.0   57.2  15:35   49.5  08:15   12.0    0.0   0.33    0.4   10.0  20:15    226
 22   56.2   63.0  17:25   51.0  04:25    8.8    0.0   0.09    1.1   15.0  12:40    212
 23   58.1   66.1  12:30   51.2  02:40    6.9    0.0   0.00    0.2   11.0  10:35    220
 24   58.5   65.7  16:40   53.9  03:05    6.5    0.0   0.00    0.1    7.0  15:20    273
 25   57.1   62.7  16:50   52.7  23:55    7.9    0.0   0.00    0.5   12.0  16:15    245
 26   54.7   61.4  14:35   49.7  00:00   10.3    0.0   0.00    1.1   15.0  21:30    214
 27   55.1   66.5  16:00   46.9  06:00    9.9    0.0   0.00    1.0   13.0  19:10    232
 28   54.4   60.9  12:50   48.1  04:45   10.6    0.0   0.06    1.5   14.0  02:20    194
 29   57.0   64.3  15:30   51.6  05:50    8.0    0.0   0.03    0.3   13.0  02:05    303
 30   58.3   70.1  15:10   44.8  05:15    6.7    0.0   0.00    0.5   14.0  13:30    327
 31   64.2   78.3  16:00   48.7  04:55    0.8    0.0   0.00    0.1    8.0  10:25    330
---------------------------------------------------------------------------------------
      58.3   87.0     02   42.9     10  213.2    4.9   1.42    0.5   16.0     06    246
    
