                   MONTHLY CLIMATOLOGICAL SUMMARY for May 2010


NAME: Federal Way, Washington                  
ELEV: 365 feet    LAT: 47-18.60 N    LONG: 122-21.60 W


                   TEMPERATURE (F), RAIN (in), WIND SPEED (mph)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   49.9   58.3  13:15   43.3  02:35   15.1    0.0   0.01    1.3   14.0  21:05    199
 02   47.8   53.1  13:00   45.1  05:30   17.2    0.0   0.19    2.4   23.0  19:30    190
 03   47.6   53.4  12:25   40.8  00:00   17.4    0.0   0.16    4.8   25.0  16:05    199
 04   44.9   53.9  12:45   39.1  05:10   20.1    0.0   0.12    1.6   14.0  14:25    193
 05   43.7   48.7  12:50   39.5  03:10   21.3    0.0   0.19    0.4    9.0  18:20    176
 06   49.2   60.2  15:30   40.8  05:05   15.8    0.0   0.00    0.4    8.0  12:15    285
 07   51.7   62.5  16:40   40.4  05:55   13.3    0.0   0.00    1.1   15.0  12:50    357
 08   53.5   65.1  15:50   38.6  06:00   11.5    0.0   0.00    0.4    9.0  11:55    341
 09   55.5   68.3  16:10   40.1  05:55    9.5    0.0   0.00    0.4    9.0  19:40    301
 10   50.0   57.5  15:20   44.6  06:15   15.0    0.0   0.37    0.3   15.0  01:00    243
 11   52.6   63.8  15:50   45.3  05:40   12.4    0.0   0.00    0.7    9.0  14:35    206
 12   53.2   63.9  15:10   45.4  05:30   11.8    0.0   0.00    0.5    8.0  12:55    290
 13   56.0   67.4  16:55   41.6  05:55    9.0    0.0   0.00    0.5   11.0  14:50    355
 14   58.8   73.1  16:20   44.6  05:50    6.2    0.0   0.00    0.3    7.0  12:40    324
 15   58.0   72.1  16:10   45.0  05:45    7.0    0.0   0.00    0.3    9.0  13:00    295
 16   58.0   69.4  19:00   49.4  05:45    7.0    0.0   0.01    0.3    7.0  09:55    344
 17   59.2   72.0  17:25   51.0  04:05    5.8    0.0   0.01    0.4    8.0  14:20    246
 18   55.3   63.1  12:30   50.1  22:55    9.7    0.0   0.28    1.0   13.0  12:00    200
 19   54.1   67.7  12:25   47.2  23:55   10.9    0.0   0.24    1.8   22.0  21:35    181
 20   46.8   53.5  14:35   43.1  06:20   18.2    0.0   0.43    2.6   15.0  00:05    181
 21   48.0   57.7  15:30   44.0  05:50   17.0    0.0   0.27    0.6   12.0  18:00    202
 22   50.3   60.3  16:40   44.2  06:35   14.7    0.0   0.07    0.9   14.0  20:10    199
 23   48.6   56.9  17:35   44.1  06:10   16.4    0.0   0.17    2.0   12.0  00:55    181
 24   53.1   64.7  16:35   41.5  04:20   11.9    0.0   0.00    0.5   12.0  15:35    219
 25   54.4   61.3  15:10   49.3  05:30   10.6    0.0   0.11    0.1    7.0  12:30    280
 26   52.2   58.0  13:20   45.1  23:55   12.8    0.0   0.23    0.3   12.0  17:45    215
 27   52.5   60.9  15:15   43.6  05:15   12.5    0.0   0.05    0.5   11.0  13:30     14
 28   50.4   52.4  15:40   48.9  04:35   14.6    0.0   0.46    2.6   19.0  12:30    186
 29   50.7   56.2  17:10   44.4  00:00   14.3    0.0   0.03    1.6   11.0  08:45    186
 30   51.0   58.4  14:10   39.9  04:50   14.0    0.0   0.10    0.2    6.0  14:05    201
 31   57.2   65.3  16:05   51.1  23:25    7.8    0.0   0.40    0.9   12.0  16:30    204
---------------------------------------------------------------------------------------
      52.1   73.1     14   38.6     08  401.1    0.0   3.90    1.0   25.0     03    196
    
