                   MONTHLY CLIMATOLOGICAL SUMMARY for Jun 2012


NAME: Federal Way, Washington                  
ELEV: 365 feet    LAT: 47-18.60 N    LONG: 122-21.60 W


                   TEMPERATURE (F), RAIN (in), WIND SPEED (mph)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   60.6   67.0  16:15   52.6  23:55    4.4    0.0   0.28    0.9   14.0  16:15    235
 02   57.0   65.9  13:25   51.0  23:45    8.0    0.0   0.03    1.0   14.0  13:50    248
 03   54.1   62.3  17:05   48.5  05:50   10.9    0.0   0.00    0.5    8.0  11:55    233
 04   50.6   53.5  17:25   47.1  05:25   14.4    0.0   0.05    0.3   10.0  01:00    346
 05   52.5   60.9  16:05   47.0  05:20   12.5    0.0   0.51    2.0   17.0  15:30    240
 06   53.0   61.4  13:45   44.3  03:45   12.0    0.0   0.00    1.2   13.0  07:50    220
 07   52.2   61.1  13:10   48.1  06:10   12.8    0.0   0.59    1.1   18.0  15:00    227
 08   50.2   57.3  15:10   45.5  23:30   14.8    0.0   0.26    0.7   11.0  15:10    221
 09   53.5   64.5  14:50   45.9  00:05   11.5    0.0   0.00    1.6   15.0  18:55    235
 10   56.0   65.3  16:30   49.4  05:25    9.0    0.0   0.00    1.0   14.0  01:45    213
 11   62.9   75.1  16:05   49.2  05:15    2.1    0.0   0.00    0.3    9.0  11:35    335
 12   58.4   63.0  16:30   54.8  09:15    6.6    0.0   0.02    0.9   13.0  20:55    228
 13   55.2   61.3  17:30   50.3  23:25    9.8    0.0   0.00    1.5   15.0  00:30    229
 14   53.9   63.3  15:40   48.3  04:55   11.1    0.0   0.00    0.5   11.0  13:50    244
 15   60.7   72.3  16:30   45.2  05:45    4.3    0.0   0.00    0.2    8.0  12:35    342
 16   64.9   72.0  15:10   60.4  04:10    0.1    0.0   0.00    0.9   17.0  13:55    236
 17   60.6   67.6  13:40   53.3  23:40    4.4    0.0   0.00    2.3   28.0  17:45    247
 18   55.6   65.2  15:45   50.9  10:35    9.4    0.0   0.23    1.3   16.0  01:50    241
 19   56.8   67.9  16:05   49.9  05:50    8.2    0.0   0.04    0.6    9.0  04:15    216
 20   60.1   72.9  16:05   47.0  05:45    4.9    0.0   0.00    0.5   10.0  13:25     40
 21   62.3   73.7  17:10   51.2  05:00    2.7    0.0   0.00    0.3    8.0  12:10    353
 22   54.6   56.6  00:05   52.2  05:00   10.4    0.0   0.29    0.2    7.0  06:45    207
 23   54.2   58.8  18:35   49.4  23:30   10.8    0.0   0.38    0.4   14.0  13:25    234
 24   55.8   67.8  16:50   48.5  02:05    9.2    0.0   0.00    0.2   12.0  17:45    312
 25   56.7   67.2  16:10   48.1  05:50    8.3    0.0   0.02    0.3    9.0  15:35    322
 26   57.7   65.5  13:55   51.3  06:00    7.3    0.0   0.01    1.1   15.0  11:45    237
 27   59.8   70.3  15:35   45.1  05:35    5.2    0.0   0.00    0.3   10.0  12:55    340
 28   61.9   72.1  13:40   50.2  05:40    3.1    0.0   0.00    0.4    9.0  11:40    241
 29   62.9   71.0  15:10   58.8  03:45    2.1    0.0   0.01    0.2    8.0  15:15    235
 30   63.2   69.0  12:20   57.6  00:00    1.8    0.0   0.08    0.3    8.0  11:10    256
---------------------------------------------------------------------------------------
      57.3   75.1     11   44.3     06  232.2    0.0   2.80    0.8   28.0     17    239
    
