                   MONTHLY CLIMATOLOGICAL SUMMARY for Jan 2020


NAME: Federal Way, Washington                  
ELEV: 365 feet    LAT: 47-18.60 N    LONG: 122-21.60 W


                   TEMPERATURE (F), RAIN (in), WIND SPEED (mph)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   48.8   53.4  13:45   43.4  23:50   16.2    0.0   0.03    7.4   26.0  03:20    227
 02   42.5   47.8  22:50   39.3  16:25   22.5    0.0   0.19    3.3   20.0  23:20    184
 03   50.2   60.4  18:05   43.6  00:00   14.8    0.0   0.34    3.7   26.0  21:05    191
 04   41.5   44.8  14:10   38.4  08:25   23.5    0.0   0.18    5.1   19.0  13:50    190
 05   42.8   46.9  13:35   40.3  20:20   22.2    0.0   0.08    5.8   26.0  13:45    193
 06   45.9   49.6  18:30   39.5  02:20   19.1    0.0   1.40    6.5   22.0  14:50    180
 07   49.3   54.3  13:25   43.4  23:55   15.7    0.0   0.37    6.0   23.0  02:05    191
 08   39.3   43.3  00:05   31.3  00:00   25.7    0.0   0.04    4.7   26.0  02:55    214
 09   33.5   37.7  13:45   29.8  01:50   31.5    0.0   0.05    0.7    6.0  06:30    165
 10   39.5   42.9  12:10   33.6  00:05   25.5    0.0   0.38    5.0   22.0  13:40    168
 11   42.0   44.2  12:20   37.7  23:30   23.0    0.0   0.11    6.2   24.0  16:30    215
 12   38.2   43.8  12:55   33.4  22:15   26.8    0.0   0.22    7.3   30.0  13:55    211
 13   32.5   36.2  13:35   29.6  23:50   32.5    0.0   0.02    2.6   13.0  00:20    192
 14   31.4   37.5  13:45   27.7  04:55   33.6    0.0   0.05    4.4   24.0  15:05    200
 15   37.0   44.5  22:15   30.6  08:40   28.0    0.0   0.00    6.2   31.0  20:35    157
 16   39.3   45.8  14:30   33.3  21:20   25.7    0.0   0.04    3.0   16.0  00:25    193
 17   35.6   40.2  13:50   30.9  04:25   29.4    0.0   0.01    1.5   11.0  22:05    158
 18   43.1   51.1  14:25   37.4  00:25   21.9    0.0   0.26    2.4   14.0  14:10    167
 19   44.5   51.2  15:05   40.7  23:10   20.5    0.0   0.04    0.8    7.0  04:40    130
 20   44.4   50.1  12:10   41.1  01:00   20.6    0.0   0.00    0.6    6.0  10:50    283
 21   45.1   49.1  10:35   42.3  00:05   19.9    0.0   0.20    5.5   23.0  13:25    179
 22   44.8   49.4  00:00   42.5  06:40   20.2    0.0   0.38    2.8   17.0  00:10    171
 23   51.6   53.6  15:15   49.3  23:40   13.4    0.0   0.83    4.7   18.0  19:00    165
 24   48.7   53.4  12:30   45.9  23:55   16.3    0.0   0.56    3.2   22.0  12:15    188
 25   46.4   52.1  15:00   44.1  06:25   18.6    0.0   0.26    1.0    7.0  23:35    176
 26   48.2   54.0  13:30   44.6  01:35   16.8    0.0   0.24    4.2   20.0  13:15    191
 27   45.0   50.6  11:40   41.6  08:15   20.0    0.0   0.70    2.8   16.0  23:00    164
 28   47.0   50.9  14:50   44.7  05:50   18.0    0.0   0.40    2.0   11.0  13:20    171
 29   46.5   49.3  16:00   43.8  00:00   18.5    0.0   0.24    2.0   17.0  13:45    188
 30   43.8   50.0  00:00   40.2  08:55   21.2    0.0   0.38    1.9   11.0  23:35    172
 31   53.9   58.2  21:25   50.0  00:05   11.1    0.0   0.45    6.6   29.0  19:35    192
---------------------------------------------------------------------------------------
      43.3   60.4     03   27.7     14  672.9    0.0   8.45    3.9   31.0     15    189
    
