                   MONTHLY CLIMATOLOGICAL SUMMARY for Jun 2010


NAME: Federal Way, Washington                  
ELEV: 365 feet    LAT: 47-18.60 N    LONG: 122-21.60 W


                   TEMPERATURE (F), RAIN (in), WIND SPEED (mph)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   55.3   62.2  16:05   48.4  06:00    9.7    0.0   0.18    0.3    9.0  23:35    188
 02   55.9   62.3  12:45   49.0  00:00    9.1    0.0   0.60    2.0   17.0  11:50    191
 03   54.4   63.5  16:40   44.6  04:45   10.6    0.0   0.03    0.7   11.0  14:15    201
 04   54.7   64.6  17:40   48.1  06:55   10.3    0.0   0.26    0.6   14.0  18:45    212
 05   57.6   67.0  16:45   46.2  05:45    7.4    0.0   0.00    0.6   16.0  14:00    324
 06   56.6   60.6  18:00   53.0  06:20    8.4    0.0   0.36    0.1    6.0  20:05    210
 07   58.4   67.3  13:30   52.4  06:20    6.6    0.0   0.01    0.9   11.0  13:35    195
 08   58.6   67.8  15:50   48.8  05:20    6.4    0.0   0.15    0.5   12.0  12:55    344
 09   54.5   63.6  12:05   50.8  05:20   10.5    0.0   1.07    1.2   13.0  17:05    187
 10   55.0   64.0  13:55   50.2  00:45   10.0    0.0   0.13    1.6   17.0  16:05    202
 11   55.5   64.9  16:45   49.8  05:55    9.5    0.0   0.14    0.8    8.0  02:50    195
 12   60.9   72.5  15:45   48.8  05:25    4.1    0.0   0.00    0.5    9.0  17:35     14
 13   60.1   71.3  15:05   49.3  05:40    4.9    0.0   0.00    0.4    9.0  14:00    337
 14   56.4   67.7  16:10   46.6  05:55    8.6    0.0   0.00    0.5   13.0  19:50    247
 15   52.7   62.4  15:00   46.8  04:20   12.3    0.0   0.15    0.8   11.0  16:10    190
 16   52.4   59.1  15:45   47.2  05:45   12.6    0.0   0.19    0.9    9.0  16:40    186
 17   54.7   61.5  15:00   48.5  02:05   10.3    0.0   0.00    0.9   10.0  06:00    187
 18   58.7   68.7  16:40   51.3  03:40    6.3    0.0   0.00    0.5   15.0  14:55    328
 19   54.1   58.0  00:05   52.4  04:25   10.9    0.0   0.37    0.3    7.0  21:55    190
 20   53.2   55.2  18:40   51.8  05:50   11.8    0.0   0.22    0.6    7.0  02:50    184
 21   56.0   62.4  15:50   50.1  05:25    9.0    0.0   0.00    0.6    8.0  01:40    188
 22   60.6   72.4  16:00   48.0  05:00    4.4    0.0   0.00    0.4   12.0  17:00    320
 23   65.4   76.6  17:00   54.4  05:40    0.0    0.4   0.00    0.2    7.0  12:00    353
 24   64.4   75.8  16:35   52.7  05:35    0.6    0.0   0.00    0.4   11.0  17:05    236
 25   59.7   65.4  16:45   55.3  00:00    5.3    0.0   0.00    0.3    8.0  09:20    243
 26   60.0   69.5  17:10   53.0  06:15    5.0    0.0   0.00    0.4   11.0  15:00    242
 27   60.2   72.9  16:15   50.4  05:40    4.8    0.0   0.00    0.3    8.0  11:20    236
 28   61.4   73.0  14:30   54.0  03:55    3.6    0.0   0.00    0.6   13.0  19:25    213
 29   57.4   68.8  16:40   50.3  04:50    7.6    0.0   0.00    0.8   12.0  17:35    210
 30   56.4   66.1  15:50   46.7  05:30    8.6    0.0   0.00    0.6   10.0  00:10    251
---------------------------------------------------------------------------------------
      57.4   76.6     23   44.6     03  228.8    0.4   3.86    0.6   17.0     02    207
    
