                   MONTHLY CLIMATOLOGICAL SUMMARY for Mar 2015


NAME: Federal Way, Washington                  
ELEV: 365 feet    LAT: 47-18.60 N    LONG: 122-21.60 W


                   TEMPERATURE (F), RAIN (in), WIND SPEED (mph)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   43.4   54.3  14:40   30.6  05:45   21.6    0.0   0.00    0.1    8.0  21:20    294
 02   44.7   51.1  13:25   40.2  00:00   20.3    0.0   0.00    0.8   13.0  16:25     38
 03   40.3   51.2  13:35   30.2  07:00   24.7    0.0   0.00    0.2    9.0  14:10      8
 04   40.9   54.2  14:40   27.9  06:45   24.1    0.0   0.00    0.1    8.0  14:05    345
 05   44.6   57.1  13:35   33.2  06:10   20.4    0.0   0.00    0.0    7.0  12:20    337
 06   46.7   59.4  14:00   37.3  07:10   18.3    0.0   0.00    0.1    7.0  13:45    343
 07   47.5   59.6  14:30   36.1  06:05   17.5    0.0   0.00    0.3   11.0  13:55    342
 08   49.1   60.2  16:50   37.2  07:50   15.9    0.0   0.00    0.1    7.0  12:50      6
 09   48.2   60.2  16:45   38.3  07:55   16.8    0.0   0.00    0.1    8.0  17:40    322
 10   48.0   55.6  17:30   41.2  09:40   17.0    0.0   0.02    0.3   14.0  20:45    303
 11   52.5   57.5  16:10   47.4  04:30   12.5    0.0   0.16    0.5   11.0  15:55    219
 12   56.2   66.0  16:50   49.0  00:00    8.8    0.0   0.03    0.7   12.0  02:55    250
 13   54.0   63.9  15:50   45.5  02:25   11.0    0.0   0.04    0.1    7.0  08:40    283
 14   53.3   56.9  12:20   49.3  00:00   11.7    0.0   0.67    1.7   16.0  11:30    218
 15   46.3   50.8  18:45   43.8  00:00   18.7    0.0   1.25    1.5   29.0  20:35    234
 16   47.5   54.3  14:15   43.1  01:40   17.5    0.0   0.01    0.4   12.0  18:20    345
 17   48.2   59.2  13:55   41.3  06:45   16.8    0.0   0.01    1.0   12.0  14:15    214
 18   52.0   61.3  16:40   46.3  05:05   13.0    0.0   0.00    0.2    6.0  00:20    219
 19   51.8   62.8  15:10   44.7  01:55   13.2    0.0   0.00    0.1   10.0  13:00    221
 20   51.5   56.5  11:00   46.3  06:45   13.5    0.0   0.09    0.2    8.0  19:15    214
 21   51.6   56.7  16:40   45.6  00:00   13.4    0.0   0.14    2.1   20.0  13:40    221
 22   46.3   52.2  16:55   40.9  04:40   18.7    0.0   0.08    0.1    6.0  15:45    216
 23   44.4   50.5  16:35   39.9  05:40   20.6    0.0   0.20    1.0   16.0  16:20    218
 24   47.3   54.8  13:20   42.0  07:40   17.7    0.0   0.50    0.9   14.0  12:40    233
 25   51.7   58.1  14:35   44.2  04:20   13.3    0.0   0.21    1.6   15.0  16:25    211
 26   59.0   70.1  16:35   50.3  07:05    6.0    0.0   0.00    0.1    8.0  15:25    313
 27   55.2   68.5  14:05   45.6  06:55    9.8    0.0   0.08    1.0   16.0  21:10    243
 28   52.5   61.6  14:05   47.8  07:20   12.5    0.0   0.05    2.0   19.0  01:20    240
 29   53.7   61.2  16:40   46.0  06:25   11.3    0.0   0.00    0.6   10.0  08:35    218
 30   56.8   65.3  16:30   50.1  07:30    8.2    0.0   0.00    0.3    9.0  22:15    250
 31   49.4   57.5  14:35   43.3  23:55   15.6    0.0   0.09    2.1   18.0  15:50    240
---------------------------------------------------------------------------------------
      49.5   70.1     26   27.9     04  480.5    0.0   3.63    0.7   29.0     15    233
    
