                   MONTHLY CLIMATOLOGICAL SUMMARY for Apr 2022


NAME: Federal Way, Washington                  
ELEV: 365 feet    LAT: 47-18.60 N    LONG: 122-21.60 W


                   TEMPERATURE (F), RAIN (in), WIND SPEED (mph)

                                         HEAT   COOL         AVG
      MEAN                               DEG    DEG          WIND                   DOM
DAY   TEMP   HIGH   TIME    LOW   TIME   DAYS   DAYS   RAIN  SPEED   HIGH   TIME    DIR
---------------------------------------------------------------------------------------
 01   47.0   56.8  14:03   38.2  07:00   18.0    0.0   0.06    2.6   15.0  15:30    229
 02   48.4   58.7  13:18   40.4  06:45   16.6    0.0   0.00    3.6   19.0  11:14    226
 03   47.7   53.6  17:10   43.3  05:47   17.3    0.0   0.13    4.9   28.0  11:45    191
 04   44.3   51.7  14:11   38.2  23:43   20.7    0.0   0.67    7.8   37.0  13:34    227
 05   45.6   56.9  15:35   37.3  23:59   19.4    0.0   0.00    5.4   24.0  10:15    230
 06   46.7   60.6  14:32   31.1  06:12   18.3    0.0   0.00    1.2    9.0  12:24     16
 07   58.6   76.0  16:21   42.3  05:19    6.4    0.0   0.00    1.4   19.0  23:15    305
 08   47.6   58.4  00:00   40.0  23:53   17.4    0.0   0.17    5.8   29.0  13:02    237
 09   42.9   53.6  15:05   35.0  06:20   22.1    0.0   0.10    4.7   24.0  16:55    222
 10   40.8   50.5  15:01   36.2  23:37   24.2    0.0   0.08    4.6   19.0  14:40    217
 11   43.7   54.4  12:54   36.3  00:00   21.3    0.0   0.02    4.1   22.0  05:17      9
 12   38.8   49.1  13:55   31.1  23:52   26.2    0.0   0.02    4.3   23.0  14:10    204
 13   37.0   46.8  14:44   30.1  01:09   28.0    0.0   0.04    1.2   12.0  14:36    264
 14   38.5   52.7  15:01   31.0  00:11   26.5    0.0   0.29    1.3   15.0  18:52    226
 15   41.9   54.4  13:31   34.2  06:21   23.1    0.0   0.00    1.3   11.0  13:20    216
 16   39.7   49.7  15:37   33.4  02:33   25.3    0.0   0.15    2.5   19.0  16:02    209
 17   48.0   60.3  13:23   34.2  06:35   17.0    0.0   0.01    2.3   15.0  00:00    152
 18   46.9   51.5  11:09   40.7  23:52   18.1    0.0   0.21    2.5   31.0  17:48    211
 19   46.0   56.9  16:36   39.5  05:57   19.0    0.0   0.24    2.7   18.0  00:05    226
 20   44.9   52.7  18:32   35.5  06:39   20.1    0.0   0.10    1.1   16.0  18:26    160
 21   46.7   59.2  14:08   40.4  00:45   18.3    0.0   0.60    2.4   19.0  09:23    214
 22   49.5   63.6  15:39   39.3  03:02   15.5    0.0   0.02    0.9   10.0  16:45    318
 23   51.8   64.6  15:10   43.5  06:36   13.2    0.0   0.00    1.9   12.0  11:44    234
 24   54.6   71.6  15:10   38.8  06:14   10.4    0.0   0.00    1.7   15.0  18:05    263
 25   50.2   56.7  14:21   44.7  23:55   14.8    0.0   0.08    2.8   15.0  17:25    211
 26   46.3   53.8  15:50   40.4  05:25   18.7    0.0   0.18    3.4   18.0  14:15    215
 27   47.4   59.3  15:20   37.0  04:52   17.6    0.0   0.00    1.8   15.0  16:21    233
 28   49.1   60.8  16:07   39.6  05:17   15.9    0.0   0.00    2.0   13.0  17:35    246
 29   52.6   64.6  13:35   44.4  06:15   12.4    0.0   0.07    1.9   12.0  14:09    228
 30   53.0   63.9  12:54   46.9  23:59   12.0    0.0   0.38    2.1   13.0  04:52    205
---------------------------------------------------------------------------------------
      46.5   76.0     07   30.1     13  553.8    0.0   3.62    2.9   37.0     04    223
    
